timestamp,line,pattern,message,pod
2026-06-01 20:37:46.680000+00:00,18789,gc_overhead,GC overhead limit warning: pause=320ms heap=93%,cart-service-7d9f8b-xaji0
2026-06-01 20:37:51.772000+00:00,18791,gc_overhead,GC overhead limit warning: pause=611ms heap=94%,cart-service-7d9f8b-hsahx
2026-06-01 20:37:52.211000+00:00,18792,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 20:38:05.263000+00:00,18799,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 20:38:09.178000+00:00,18801,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 20:38:09.416000+00:00,18802,gc_overhead,GC overhead limit warning: pause=235ms heap=92%,cart-service-7d9f8b-xaji0
2026-06-01 20:38:12.110000+00:00,18803,gc_overhead,GC overhead limit warning: pause=500ms heap=86%,cart-service-7d9f8b-hsahx
2026-06-01 20:38:16.409000+00:00,18806,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 20:38:19.514000+00:00,18808,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-thv3a
2026-06-01 20:38:27.483000+00:00,18810,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 20:38:32.777000+00:00,18812,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 20:38:42.578000+00:00,18814,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-hsahx
2026-06-01 20:38:42.847000+00:00,18815,gc_overhead,GC overhead limit warning: pause=575ms heap=99%,cart-service-7d9f8b-y6dpb
2026-06-01 20:38:45.090000+00:00,18816,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-hsahx
2026-06-01 20:38:50.842000+00:00,18817,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-hsahx
2026-06-01 20:38:58.733000+00:00,18819,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 20:39:04.764000+00:00,18820,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 20:39:06.267000+00:00,18821,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-thv3a
2026-06-01 20:39:08.451000+00:00,18822,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 20:39:09.466000+00:00,18823,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-thv3a
2026-06-01 20:39:09.508000+00:00,18824,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 20:39:11.660000+00:00,18825,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-xaji0
2026-06-01 20:39:14.683000+00:00,18827,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-hsahx
2026-06-01 20:39:14.788000+00:00,18828,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 20:39:16.339000+00:00,18829,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-xaji0
2026-06-01 20:39:17.220000+00:00,18830,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 20:39:18.226000+00:00,18831,gc_overhead,GC overhead limit warning: pause=482ms heap=86%,cart-service-7d9f8b-hsahx
2026-06-01 20:39:20.531000+00:00,18832,gc_overhead,GC overhead limit warning: pause=588ms heap=89%,cart-service-7d9f8b-hsahx
2026-06-01 20:39:43.893000+00:00,18838,gc_overhead,GC overhead limit warning: pause=672ms heap=88%,cart-service-7d9f8b-hsahx
2026-06-01 20:39:50.107000+00:00,18839,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-hsahx
2026-06-01 20:39:53.736000+00:00,18842,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-hsahx
2026-06-01 20:40:02.503000+00:00,18844,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-hsahx
2026-06-01 20:40:10.988000+00:00,18845,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-y6dpb
2026-06-01 20:40:12.141000+00:00,18846,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-y6dpb
2026-06-01 20:40:14.797000+00:00,18847,gc_overhead,GC overhead limit warning: pause=589ms heap=90%,cart-service-7d9f8b-thv3a
2026-06-01 20:40:14.999000+00:00,18848,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-hsahx
2026-06-01 20:40:22.097000+00:00,18850,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-y6dpb
2026-06-01 20:40:31.282000+00:00,18854,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 20:40:32.280000+00:00,18855,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-hsahx
2026-06-01 20:40:33.310000+00:00,18856,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 20:40:33.700000+00:00,18857,gc_overhead,GC overhead limit warning: pause=605ms heap=87%,cart-service-7d9f8b-xaji0
2026-06-01 20:40:34.839000+00:00,18858,gc_overhead,GC overhead limit warning: pause=757ms heap=92%,cart-service-7d9f8b-thv3a
2026-06-01 20:40:53.944000+00:00,18862,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-y6dpb
2026-06-01 20:40:55.732000+00:00,18863,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-hsahx
2026-06-01 20:41:04.638000+00:00,18865,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-hsahx
2026-06-01 20:41:11.485000+00:00,18869,gc_overhead,GC overhead limit warning: pause=570ms heap=91%,cart-service-7d9f8b-hsahx
2026-06-01 20:41:12.926000+00:00,18871,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-hsahx
2026-06-01 20:41:13.085000+00:00,18872,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-y6dpb
2026-06-01 20:41:17.230000+00:00,18874,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 20:41:20.557000+00:00,18876,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-thv3a
2026-06-01 20:41:23.948000+00:00,18878,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-hsahx
2026-06-01 20:41:28.256000+00:00,18881,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 20:41:31.828000+00:00,18885,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-y6dpb
2026-06-01 20:41:33.530000+00:00,18886,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-thv3a
2026-06-01 20:41:34.352000+00:00,18887,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-xaji0
2026-06-01 20:41:34.624000+00:00,18888,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-y6dpb
2026-06-01 20:41:38.166000+00:00,18889,gc_overhead,GC overhead limit warning: pause=229ms heap=96%,cart-service-7d9f8b-y6dpb
2026-06-01 20:41:39.027000+00:00,18890,gc_overhead,GC overhead limit warning: pause=573ms heap=88%,cart-service-7d9f8b-thv3a
2026-06-01 20:41:44.042000+00:00,18891,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-y6dpb
2026-06-01 20:41:44.072000+00:00,18892,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 20:41:55.180000+00:00,18894,gc_overhead,GC overhead limit warning: pause=500ms heap=94%,cart-service-7d9f8b-thv3a
2026-06-01 20:41:57.933000+00:00,18897,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 20:42:02.264000+00:00,18899,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-hsahx
2026-06-01 20:42:03.509000+00:00,18900,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-thv3a
2026-06-01 20:42:05.577000+00:00,18901,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 20:42:07.406000+00:00,18902,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 20:42:12.607000+00:00,18903,gc_overhead,GC overhead limit warning: pause=782ms heap=94%,cart-service-7d9f8b-xaji0
2026-06-01 20:42:13.343000+00:00,18904,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-xaji0
2026-06-01 20:42:17.851000+00:00,18905,gc_overhead,GC overhead limit warning: pause=728ms heap=91%,cart-service-7d9f8b-y6dpb
2026-06-01 20:42:23.465000+00:00,18907,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 20:42:25.814000+00:00,18909,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 20:42:30.417000+00:00,18911,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 20:42:35.422000+00:00,18912,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-y6dpb
2026-06-01 20:42:37.573000+00:00,18913,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 20:42:46.630000+00:00,18917,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-xaji0
2026-06-01 20:42:51.311000+00:00,18919,gc_overhead,GC overhead limit warning: pause=219ms heap=91%,cart-service-7d9f8b-xaji0
2026-06-01 20:42:56.121000+00:00,18922,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 20:42:58.359000+00:00,18924,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-thv3a
2026-06-01 20:43:01.434000+00:00,18925,gc_overhead,GC overhead limit warning: pause=621ms heap=88%,cart-service-7d9f8b-hsahx
2026-06-01 20:43:08.179000+00:00,18927,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-hsahx
2026-06-01 20:43:09.153000+00:00,18929,gc_overhead,GC overhead limit warning: pause=631ms heap=94%,cart-service-7d9f8b-xaji0
2026-06-01 20:43:10.648000+00:00,18930,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-xaji0
2026-06-01 20:43:11.404000+00:00,18931,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 20:43:18.906000+00:00,18932,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-y6dpb
2026-06-01 20:43:20.031000+00:00,18933,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 20:43:28.548000+00:00,18936,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 20:43:28.565000+00:00,18937,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 20:43:28.604000+00:00,18938,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 20:43:33.237000+00:00,18940,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-y6dpb
2026-06-01 20:43:41.311000+00:00,18942,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 20:43:46.944000+00:00,18944,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 20:43:50.263000+00:00,18947,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 20:43:50.804000+00:00,18948,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-y6dpb
2026-06-01 20:43:56.909000+00:00,18950,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-xaji0
2026-06-01 20:44:06.080000+00:00,18951,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-y6dpb
2026-06-01 20:44:08.088000+00:00,18953,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 20:44:16.217000+00:00,18957,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 20:44:25.427000+00:00,18960,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 20:44:26.323000+00:00,18962,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-hsahx
2026-06-01 20:44:36.204000+00:00,18967,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 20:44:48.753000+00:00,18971,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 20:44:50.643000+00:00,18974,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 20:44:58.679000+00:00,18976,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-thv3a
2026-06-01 20:45:04.616000+00:00,18977,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-xaji0
2026-06-01 20:45:07.701000+00:00,18980,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 20:45:09.999000+00:00,18982,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-hsahx
2026-06-01 20:45:10.157000+00:00,18983,gc_overhead,GC overhead limit warning: pause=437ms heap=96%,cart-service-7d9f8b-y6dpb
2026-06-01 20:45:18.784000+00:00,18987,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-hsahx
2026-06-01 20:45:18.994000+00:00,18988,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-thv3a
2026-06-01 20:45:22.580000+00:00,18989,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-hsahx
2026-06-01 20:45:22.931000+00:00,18990,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-thv3a
2026-06-01 20:45:23.351000+00:00,18991,gc_overhead,GC overhead limit warning: pause=561ms heap=94%,cart-service-7d9f8b-hsahx
2026-06-01 20:45:23.400000+00:00,18992,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 20:45:28.659000+00:00,18994,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-hsahx
2026-06-01 20:45:38.796000+00:00,18997,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-xaji0
2026-06-01 20:45:40.200000+00:00,18998,gc_overhead,GC overhead limit warning: pause=321ms heap=87%,cart-service-7d9f8b-xaji0
2026-06-01 20:45:42.799000+00:00,19000,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-hsahx
2026-06-01 20:45:50.421000+00:00,19002,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-xaji0
2026-06-01 20:45:52.597000+00:00,19004,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-thv3a
2026-06-01 20:45:53.929000+00:00,19005,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-y6dpb
2026-06-01 20:45:55.279000+00:00,19006,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 20:46:07.003000+00:00,19009,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 20:46:17.597000+00:00,19010,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-xaji0
2026-06-01 20:46:21.462000+00:00,19011,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-hsahx
2026-06-01 20:46:23.216000+00:00,19012,gc_overhead,GC overhead limit warning: pause=578ms heap=98%,cart-service-7d9f8b-hsahx
2026-06-01 20:46:26.911000+00:00,19014,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-thv3a
2026-06-01 20:46:27.027000+00:00,19015,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 20:46:34.722000+00:00,19016,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-hsahx
2026-06-01 20:46:34.788000+00:00,19017,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-thv3a
2026-06-01 20:46:36.825000+00:00,19021,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-thv3a
2026-06-01 20:46:42.077000+00:00,19023,gc_overhead,GC overhead limit warning: pause=255ms heap=94%,cart-service-7d9f8b-hsahx
2026-06-01 20:46:45.705000+00:00,19024,gc_overhead,GC overhead limit warning: pause=355ms heap=88%,cart-service-7d9f8b-xaji0
2026-06-01 20:46:47.601000+00:00,19025,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 20:46:48.391000+00:00,19026,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-thv3a
2026-06-01 20:46:48.762000+00:00,19027,gc_overhead,GC overhead limit warning: pause=693ms heap=87%,cart-service-7d9f8b-y6dpb
2026-06-01 20:46:48.773000+00:00,19028,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-xaji0
2026-06-01 20:46:58.196000+00:00,19031,gc_overhead,GC overhead limit warning: pause=240ms heap=87%,cart-service-7d9f8b-y6dpb
2026-06-01 20:47:03.487000+00:00,19032,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-thv3a
2026-06-01 20:47:05.328000+00:00,19034,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 20:47:09.204000+00:00,19037,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 20:47:23.143000+00:00,19043,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-xaji0
2026-06-01 20:47:24.801000+00:00,19044,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 20:47:27.907000+00:00,19047,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-xaji0
2026-06-01 20:47:30.194000+00:00,19048,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-xaji0
2026-06-01 20:47:35.393000+00:00,19051,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-xaji0
2026-06-01 20:47:38.698000+00:00,19053,gc_overhead,GC overhead limit warning: pause=785ms heap=96%,cart-service-7d9f8b-thv3a
2026-06-01 20:47:42.456000+00:00,19054,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 20:47:43.618000+00:00,19055,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-thv3a
2026-06-01 20:47:47.873000+00:00,19058,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 20:47:48.210000+00:00,19059,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 20:47:49.385000+00:00,19060,gc_overhead,GC overhead limit warning: pause=724ms heap=87%,cart-service-7d9f8b-thv3a
2026-06-01 20:47:50.673000+00:00,19061,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-thv3a
2026-06-01 20:47:51.282000+00:00,19062,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-xaji0
2026-06-01 20:47:53.334000+00:00,19063,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 20:48:00.242000+00:00,19066,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-thv3a
2026-06-01 20:48:03.297000+00:00,19068,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-thv3a
2026-06-01 20:48:03.707000+00:00,19069,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 20:48:09.978000+00:00,19071,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 20:48:10.929000+00:00,19072,gc_overhead,GC overhead limit warning: pause=316ms heap=99%,cart-service-7d9f8b-xaji0
2026-06-01 20:48:15.173000+00:00,19075,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 20:48:15.859000+00:00,19076,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-y6dpb
2026-06-01 20:48:18.587000+00:00,19077,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-y6dpb
2026-06-01 20:48:32.706000+00:00,19080,gc_overhead,GC overhead limit warning: pause=389ms heap=88%,cart-service-7d9f8b-xaji0
2026-06-01 20:48:39.344000+00:00,19083,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 20:48:48.865000+00:00,19088,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 20:48:49.032000+00:00,19089,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-hsahx
2026-06-01 20:49:04.034000+00:00,19094,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 20:49:07.977000+00:00,19095,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-xaji0
2026-06-01 20:49:12.791000+00:00,19096,gc_overhead,GC overhead limit warning: pause=719ms heap=93%,cart-service-7d9f8b-thv3a
2026-06-01 20:49:15.469000+00:00,19097,gc_overhead,GC overhead limit warning: pause=265ms heap=91%,cart-service-7d9f8b-hsahx
2026-06-01 20:49:17.027000+00:00,19098,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 20:49:18.412000+00:00,19100,gc_overhead,GC overhead limit warning: pause=719ms heap=94%,cart-service-7d9f8b-thv3a
2026-06-01 20:49:21.442000+00:00,19101,gc_overhead,GC overhead limit warning: pause=748ms heap=99%,cart-service-7d9f8b-thv3a
2026-06-01 20:49:23.558000+00:00,19103,gc_overhead,GC overhead limit warning: pause=410ms heap=87%,cart-service-7d9f8b-xaji0
2026-06-01 20:49:24.834000+00:00,19104,gc_overhead,GC overhead limit warning: pause=370ms heap=85%,cart-service-7d9f8b-thv3a
2026-06-01 20:49:25.232000+00:00,19105,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-y6dpb
2026-06-01 20:49:28.520000+00:00,19106,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 20:49:31.143000+00:00,19108,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-hsahx
2026-06-01 20:49:48.666000+00:00,19111,gc_overhead,GC overhead limit warning: pause=409ms heap=93%,cart-service-7d9f8b-hsahx
2026-06-01 20:49:55.751000+00:00,19114,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-xaji0
2026-06-01 20:49:55.955000+00:00,19115,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 20:50:04.342000+00:00,19117,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-y6dpb
2026-06-01 20:50:07.836000+00:00,19118,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-y6dpb
2026-06-01 20:50:11.025000+00:00,19120,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 20:50:11.426000+00:00,19121,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-hsahx
2026-06-01 20:50:20.890000+00:00,19127,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-xaji0
2026-06-01 20:50:21.503000+00:00,19128,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 20:50:21.519000+00:00,19129,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-hsahx
2026-06-01 20:50:22.206000+00:00,19130,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-xaji0
2026-06-01 20:50:24.250000+00:00,19134,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-xaji0
2026-06-01 20:50:27.484000+00:00,19135,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 20:50:30.135000+00:00,19137,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 20:50:30.207000+00:00,19138,gc_overhead,GC overhead limit warning: pause=311ms heap=93%,cart-service-7d9f8b-thv3a
2026-06-01 20:50:35.283000+00:00,19140,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-hsahx
2026-06-01 20:50:38.152000+00:00,19142,gc_overhead,GC overhead limit warning: pause=263ms heap=89%,cart-service-7d9f8b-xaji0
2026-06-01 20:50:38.261000+00:00,19143,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-y6dpb
2026-06-01 20:50:40.237000+00:00,19144,oom_killed,Container OOMKilled: memory limit exceeded,cart-service-7d9f8b-y6dpb
2026-06-01 20:50:40.317000+00:00,19145,cache_eviction_failed,ProductCatalogCache eviction failed: heap pressure too high,cart-service-7d9f8b-thv3a
2026-06-01 20:50:46.125000+00:00,19149,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-y6dpb
2026-06-01 20:50:51.186000+00:00,19151,gc_overhead,GC overhead limit warning: pause=385ms heap=90%,cart-service-7d9f8b-y6dpb
2026-06-01 20:50:51.720000+00:00,19152,oom_imminent,OutOfMemoryError imminent: available heap < 5%,cart-service-7d9f8b-xaji0
