timestamp,http_requests_per_sec,http_p99_latency_ms,cpu_usage_percent,http_5xx_rate
2026-06-01T07:28:30Z,35.04,38.5,33.34,0.57
2026-06-01T07:29:00Z,39.57,24.7,20.29,0.71
2026-06-01T07:29:30Z,37.71,54.5,33.79,0.11
2026-06-01T07:30:00Z,39.68,20.0,18.24,0.0
2026-06-01T07:30:30Z,27.58,39.0,15.65,0.09
2026-06-01T07:31:00Z,41.54,59.9,12.78,0.0
2026-06-01T07:31:30Z,31.8,54.9,25.59,0.0
2026-06-01T07:32:00Z,39.64,31.6,21.03,0.0
2026-06-01T07:32:30Z,34.95,24.5,15.73,0.0
2026-06-01T07:33:00Z,39.44,22.7,21.49,0.0
2026-06-01T07:33:30Z,37.76,20.0,15.04,0.0
2026-06-01T07:34:00Z,41.35,46.0,13.0,0.0
2026-06-01T07:34:30Z,39.36,34.0,22.64,0.84
2026-06-01T07:35:00Z,33.51,59.1,26.07,0.0
2026-06-01T07:35:30Z,35.02,30.6,18.41,0.31
2026-06-01T07:36:00Z,37.86,22.2,16.06,0.0
2026-06-01T07:36:30Z,33.46,62.1,10.78,0.61
2026-06-01T07:37:00Z,47.56,20.0,22.81,1.12
2026-06-01T07:37:30Z,42.98,49.3,19.64,0.0
2026-06-01T07:38:00Z,38.72,25.5,21.37,0.0
2026-06-01T07:38:30Z,38.94,32.6,10.4,0.96
2026-06-01T07:39:00Z,40.57,40.5,29.01,0.31
2026-06-01T07:39:30Z,40.31,20.0,26.83,0.0
2026-06-01T07:40:00Z,35.88,20.0,16.69,0.0
2026-06-01T07:40:30Z,38.05,29.6,34.75,0.9
2026-06-01T07:41:00Z,47.32,30.7,22.33,0.0
2026-06-01T07:41:30Z,40.63,33.6,21.59,1.5
2026-06-01T07:42:00Z,35.5,27.5,20.36,0.0
2026-06-01T07:42:30Z,45.92,20.0,2.0,0.0
2026-06-01T07:43:00Z,40.97,38.2,20.41,1.5
2026-06-01T07:43:30Z,36.02,53.8,10.76,0.95
2026-06-01T07:44:00Z,44.65,38.3,35.1,1.33
2026-06-01T07:44:30Z,35.14,28.6,14.61,0.74
2026-06-01T07:45:00Z,38.1,22.6,19.1,0.0
2026-06-01T07:45:30Z,37.71,20.0,19.6,0.0
2026-06-01T07:46:00Z,41.9,23.7,18.83,0.36
2026-06-01T07:46:30Z,35.72,37.5,21.88,0.03
2026-06-01T07:47:00Z,37.14,35.0,13.09,0.2
2026-06-01T07:47:30Z,41.57,33.2,22.25,0.0
2026-06-01T07:48:00Z,40.77,20.0,10.43,0.0
2026-06-01T07:48:30Z,45.41,20.0,7.09,0.0
2026-06-01T07:49:00Z,44.75,24.5,21.93,0.0
2026-06-01T07:49:30Z,40.27,45.7,19.66,0.38
2026-06-01T07:50:00Z,36.3,33.8,21.06,0.86
2026-06-01T07:50:30Z,47.02,20.0,3.35,0.0
2026-06-01T07:51:00Z,37.06,29.5,22.11,0.0
2026-06-01T07:51:30Z,39.24,40.0,20.59,0.46
2026-06-01T07:52:00Z,45.66,20.0,27.67,0.66
2026-06-01T07:52:30Z,39.33,42.1,12.77,0.0
2026-06-01T07:53:00Z,46.38,82.9,17.28,1.5
2026-06-01T07:53:30Z,35.34,63.8,25.41,0.0
2026-06-01T07:54:00Z,42.18,31.2,21.64,1.5
2026-06-01T07:54:30Z,35.83,29.6,19.88,0.0
2026-06-01T07:55:00Z,45.61,20.0,25.64,0.0
2026-06-01T07:55:30Z,33.55,27.6,20.2,0.0
2026-06-01T07:56:00Z,43.46,20.0,22.52,0.61
2026-06-01T07:56:30Z,45.98,20.0,24.38,1.12
2026-06-01T07:57:00Z,30.43,20.0,17.86,0.0
2026-06-01T07:57:30Z,49.14,25.2,12.44,0.32
2026-06-01T07:58:00Z,41.81,59.4,13.5,0.0
2026-06-01T07:58:30Z,39.54,42.6,31.51,0.0
2026-06-01T07:59:00Z,44.63,25.7,19.65,0.0
2026-06-01T07:59:30Z,42.22,20.0,24.06,0.71
2026-06-01T08:00:00Z,42.71,47.7,22.35,0.0
2026-06-01T08:00:30Z,42.97,20.0,25.53,0.91
2026-06-01T08:01:00Z,42.42,20.0,15.29,0.0
2026-06-01T08:01:30Z,47.46,35.9,9.81,0.0
2026-06-01T08:02:00Z,39.33,43.4,21.25,0.0
2026-06-01T08:02:30Z,43.63,63.5,25.39,0.0
2026-06-01T08:03:00Z,43.23,20.0,15.87,0.0
2026-06-01T08:03:30Z,35.94,50.8,12.71,0.73
2026-06-01T08:04:00Z,39.35,32.4,25.48,0.0
2026-06-01T08:04:30Z,45.53,20.0,12.72,0.08
2026-06-01T08:05:00Z,46.56,20.0,20.03,0.0
2026-06-01T08:05:30Z,43.6,31.8,15.54,1.5
2026-06-01T08:06:00Z,41.67,20.9,9.74,0.01
2026-06-01T08:06:30Z,46.24,32.8,17.27,0.24
2026-06-01T08:07:00Z,46.87,24.1,13.43,0.0
2026-06-01T08:07:30Z,40.58,29.6,13.11,0.0
2026-06-01T08:08:00Z,48.64,45.1,3.61,0.0
2026-06-01T08:08:30Z,42.62,38.8,27.55,0.0
2026-06-01T08:09:00Z,45.72,40.2,18.13,0.0
2026-06-01T08:09:30Z,45.44,51.5,16.67,0.0
2026-06-01T08:10:00Z,40.85,66.2,40.02,0.15
2026-06-01T08:10:30Z,43.92,24.8,27.17,0.63
2026-06-01T08:11:00Z,41.17,58.3,20.73,0.71
2026-06-01T08:11:30Z,42.2,50.7,21.85,0.05
2026-06-01T08:12:00Z,45.27,20.0,30.37,0.11
2026-06-01T08:12:30Z,46.94,20.0,35.81,0.0
2026-06-01T08:13:00Z,38.46,31.6,20.16,0.0
2026-06-01T08:13:30Z,43.29,20.0,19.41,0.0
2026-06-01T08:14:00Z,39.51,48.6,10.59,1.32
2026-06-01T08:14:30Z,41.75,27.0,15.29,0.0
2026-06-01T08:15:00Z,43.69,37.6,18.21,0.8
2026-06-01T08:15:30Z,49.45,20.0,8.64,0.0
2026-06-01T08:16:00Z,41.69,47.3,30.03,0.0
2026-06-01T08:16:30Z,42.02,20.0,29.54,0.0
2026-06-01T08:17:00Z,39.59,45.5,25.59,0.0
2026-06-01T08:17:30Z,42.54,46.1,18.81,0.98
2026-06-01T08:18:00Z,38.61,25.7,25.98,0.0
2026-06-01T08:18:30Z,36.76,65.0,26.19,0.02
2026-06-01T08:19:00Z,44.86,43.6,13.01,0.0
2026-06-01T08:19:30Z,43.05,51.2,9.1,1.14
2026-06-01T08:20:00Z,33.38,20.0,19.8,0.36
2026-06-01T08:20:30Z,43.89,20.0,9.37,1.33
2026-06-01T08:21:00Z,45.74,22.3,19.7,0.0
2026-06-01T08:21:30Z,38.01,58.9,20.58,0.0
2026-06-01T08:22:00Z,40.2,20.0,9.21,1.44
2026-06-01T08:22:30Z,44.75,92.8,21.39,0.0
2026-06-01T08:23:00Z,41.53,20.0,17.59,0.0
2026-06-01T08:23:30Z,47.65,25.6,12.19,0.34
2026-06-01T08:24:00Z,46.03,39.5,25.15,0.0
2026-06-01T08:24:30Z,48.57,41.5,18.34,0.45
2026-06-01T08:25:00Z,43.89,25.9,25.83,0.0
2026-06-01T08:25:30Z,47.92,28.9,17.55,0.2
2026-06-01T08:26:00Z,46.38,49.1,21.94,1.5
2026-06-01T08:26:30Z,45.96,24.3,31.86,0.0
2026-06-01T08:27:00Z,41.43,62.5,9.85,0.0
2026-06-01T08:27:30Z,41.78,55.1,13.21,0.0
2026-06-01T08:28:00Z,41.46,28.0,4.22,0.0
2026-06-01T08:28:30Z,46.59,58.0,24.71,0.0
2026-06-01T08:29:00Z,40.91,20.0,28.67,0.0
2026-06-01T08:29:30Z,39.47,27.5,19.52,0.76
2026-06-01T08:30:00Z,50.11,22.3,23.69,0.75
2026-06-01T08:30:30Z,43.97,67.5,32.05,0.0
2026-06-01T08:31:00Z,45.41,20.0,14.19,0.08
2026-06-01T08:31:30Z,35.14,22.9,15.57,0.0
2026-06-01T08:32:00Z,44.35,45.1,29.12,0.0
2026-06-01T08:32:30Z,41.53,43.5,17.92,0.0
2026-06-01T08:33:00Z,40.45,28.1,27.09,0.0
2026-06-01T08:33:30Z,38.91,20.0,16.47,1.25
2026-06-01T08:34:00Z,42.04,37.2,24.19,0.0
2026-06-01T08:34:30Z,43.58,58.4,5.9,0.0
2026-06-01T08:35:00Z,46.73,54.8,21.5,0.0
2026-06-01T08:35:30Z,35.15,52.5,20.32,0.71
2026-06-01T08:36:00Z,53.95,69.0,18.95,0.0
2026-06-01T08:36:30Z,44.36,61.5,22.42,0.0
2026-06-01T08:37:00Z,47.39,41.1,10.82,0.0
2026-06-01T08:37:30Z,45.65,38.8,16.82,0.0
2026-06-01T08:38:00Z,42.67,63.7,13.73,0.0
2026-06-01T08:38:30Z,43.45,35.6,22.35,0.0
2026-06-01T08:39:00Z,45.47,34.4,29.51,0.06
2026-06-01T08:39:30Z,47.47,32.5,16.42,1.16
2026-06-01T08:40:00Z,48.2,20.0,12.54,0.05
2026-06-01T08:40:30Z,42.44,45.8,19.44,0.22
2026-06-01T08:41:00Z,44.09,23.8,23.77,1.5
2026-06-01T08:41:30Z,39.94,32.5,19.94,0.0
2026-06-01T08:42:00Z,46.38,38.8,10.91,0.0
2026-06-01T08:42:30Z,39.7,34.4,4.52,0.0
2026-06-01T08:43:00Z,48.3,20.0,25.63,0.88
2026-06-01T08:43:30Z,40.85,39.8,17.04,0.0
2026-06-01T08:44:00Z,50.13,20.0,11.65,0.59
2026-06-01T08:44:30Z,46.6,32.5,22.15,0.4
2026-06-01T08:45:00Z,46.74,20.0,29.97,0.0
2026-06-01T08:45:30Z,47.01,20.0,20.86,1.27
2026-06-01T08:46:00Z,42.33,50.1,18.27,0.0
2026-06-01T08:46:30Z,39.47,23.3,14.7,0.1
2026-06-01T08:47:00Z,36.33,57.8,16.74,0.91
2026-06-01T08:47:30Z,45.94,41.4,14.25,0.25
2026-06-01T08:48:00Z,44.97,33.4,23.74,0.0
2026-06-01T08:48:30Z,45.2,52.1,4.54,1.38
2026-06-01T08:49:00Z,47.1,21.7,24.33,1.5
2026-06-01T08:49:30Z,49.96,47.9,20.89,0.38
2026-06-01T08:50:00Z,36.41,20.0,25.79,1.16
2026-06-01T08:50:30Z,48.61,60.1,15.91,1.36
2026-06-01T08:51:00Z,47.75,28.4,19.33,0.0
2026-06-01T08:51:30Z,42.16,50.2,24.22,0.0
2026-06-01T08:52:00Z,46.99,47.7,25.18,0.0
2026-06-01T08:52:30Z,44.65,32.7,23.99,0.0
2026-06-01T08:53:00Z,43.34,34.4,16.42,0.54
2026-06-01T08:53:30Z,37.36,34.9,14.62,0.33
2026-06-01T08:54:00Z,49.44,49.3,28.12,1.24
2026-06-01T08:54:30Z,53.02,53.9,21.29,0.0
2026-06-01T08:55:00Z,42.23,20.0,20.74,0.26
2026-06-01T08:55:30Z,45.7,20.0,24.74,0.0
2026-06-01T08:56:00Z,38.83,30.3,24.44,0.4
2026-06-01T08:56:30Z,40.03,20.0,17.57,0.99
2026-06-01T08:57:00Z,43.79,20.0,21.83,0.0
2026-06-01T08:57:30Z,41.88,56.0,19.85,1.5
2026-06-01T08:58:00Z,43.43,33.9,43.57,0.0
2026-06-01T08:58:30Z,45.27,50.4,25.77,0.0
2026-06-01T08:59:00Z,45.14,25.2,15.46,0.0
2026-06-01T08:59:30Z,48.95,20.0,26.31,0.05
2026-06-01T09:00:00Z,47.83,53.8,11.95,1.48
2026-06-01T09:00:30Z,47.48,56.6,10.24,0.0
2026-06-01T09:01:00Z,46.24,20.0,16.04,1.44
2026-06-01T09:01:30Z,44.48,40.2,22.81,0.0
2026-06-01T09:02:00Z,48.67,38.8,19.24,0.0
2026-06-01T09:02:30Z,52.66,20.1,15.42,1.09
2026-06-01T09:03:00Z,48.68,20.0,22.76,0.05
2026-06-01T09:03:30Z,43.91,38.3,19.83,0.0
2026-06-01T09:04:00Z,52.94,20.0,32.11,0.18
2026-06-01T09:04:30Z,51.57,33.9,22.1,0.0
2026-06-01T09:05:00Z,45.6,35.2,19.62,0.0
2026-06-01T09:05:30Z,42.37,34.5,10.67,1.15
2026-06-01T09:06:00Z,46.6,52.2,11.88,0.0
2026-06-01T09:06:30Z,45.23,32.6,20.81,0.84
2026-06-01T09:07:00Z,50.32,27.5,5.34,0.0
2026-06-01T09:07:30Z,46.85,56.9,15.27,0.98
2026-06-01T09:08:00Z,44.67,26.8,14.06,0.79
2026-06-01T09:08:30Z,44.23,28.4,19.66,0.25
2026-06-01T09:09:00Z,48.13,54.5,14.87,0.93
2026-06-01T09:09:30Z,41.27,53.0,19.24,0.0
2026-06-01T09:10:00Z,50.66,20.6,12.15,0.0
2026-06-01T09:10:30Z,51.7,27.1,26.73,1.12
2026-06-01T09:11:00Z,42.34,55.9,16.61,0.0
2026-06-01T09:11:30Z,47.21,49.2,24.74,0.0
2026-06-01T09:12:00Z,48.26,28.5,20.07,1.3
2026-06-01T09:12:30Z,47.24,20.0,17.06,0.35
2026-06-01T09:13:00Z,51.18,30.4,20.81,0.83
2026-06-01T09:13:30Z,52.72,67.7,26.76,0.58
2026-06-01T09:14:00Z,45.91,55.9,31.51,0.56
2026-06-01T09:14:30Z,55.84,23.4,14.41,0.0
2026-06-01T09:15:00Z,46.55,37.2,20.03,0.46
2026-06-01T09:15:30Z,43.0,20.0,15.6,1.5
2026-06-01T09:16:00Z,38.53,24.5,19.44,0.0
2026-06-01T09:16:30Z,47.81,41.5,24.6,0.28
2026-06-01T09:17:00Z,47.71,20.0,24.62,0.55
2026-06-01T09:17:30Z,43.87,44.8,25.97,1.28
2026-06-01T09:18:00Z,51.89,72.1,21.49,1.36
2026-06-01T09:18:30Z,45.98,50.6,30.3,0.0
2026-06-01T09:19:00Z,50.27,65.2,20.79,0.0
2026-06-01T09:19:30Z,51.14,45.0,26.59,0.07
2026-06-01T09:20:00Z,48.0,61.9,22.21,0.82
2026-06-01T09:20:30Z,50.41,21.5,35.05,0.0
2026-06-01T09:21:00Z,44.0,47.9,25.37,0.0
2026-06-01T09:21:30Z,44.28,34.4,17.72,0.91
2026-06-01T09:22:00Z,53.24,27.5,20.02,0.86
2026-06-01T09:22:30Z,44.25,29.1,26.71,1.22
2026-06-01T09:23:00Z,47.26,71.6,5.45,0.0
2026-06-01T09:23:30Z,49.61,23.1,24.41,0.0
2026-06-01T09:24:00Z,45.45,20.0,31.05,1.02
2026-06-01T09:24:30Z,55.73,20.0,18.69,0.87
2026-06-01T09:25:00Z,52.13,54.1,15.87,0.44
2026-06-01T09:25:30Z,49.47,36.5,22.13,0.0
2026-06-01T09:26:00Z,41.32,20.0,14.63,0.67
2026-06-01T09:26:30Z,51.91,22.0,18.9,0.44
2026-06-01T09:27:00Z,51.69,20.0,25.12,0.65
2026-06-01T09:27:30Z,49.13,73.1,21.39,0.36
2026-06-01T09:28:00Z,49.61,26.5,12.48,0.83
2026-06-01T09:28:30Z,50.7,78.3,25.53,0.28
2026-06-01T09:29:00Z,47.64,25.0,16.23,0.22
2026-06-01T09:29:30Z,54.64,28.0,26.39,0.0
2026-06-01T09:30:00Z,42.29,74.0,26.39,0.78
2026-06-01T09:30:30Z,49.74,20.0,20.85,0.0
2026-06-01T09:31:00Z,57.25,45.7,10.12,0.0
2026-06-01T09:31:30Z,48.75,59.0,22.49,0.3
2026-06-01T09:32:00Z,46.82,73.5,17.38,0.0
2026-06-01T09:32:30Z,46.46,20.0,26.34,0.0
2026-06-01T09:33:00Z,41.49,20.0,21.57,0.4
2026-06-01T09:33:30Z,59.53,33.0,14.77,0.0
2026-06-01T09:34:00Z,42.63,20.0,19.37,0.23
2026-06-01T09:34:30Z,44.6,46.2,24.71,0.0
2026-06-01T09:35:00Z,43.35,33.8,20.38,0.51
2026-06-01T09:35:30Z,45.47,35.1,3.79,0.54
2026-06-01T09:36:00Z,47.19,20.0,21.9,0.53
2026-06-01T09:36:30Z,48.84,33.0,23.31,0.26
2026-06-01T09:37:00Z,47.38,46.8,28.92,0.0
2026-06-01T09:37:30Z,42.76,56.4,13.19,0.21
2026-06-01T09:38:00Z,50.94,45.7,20.07,0.0
2026-06-01T09:38:30Z,51.03,33.2,22.01,0.0
2026-06-01T09:39:00Z,53.55,20.0,21.32,0.0
2026-06-01T09:39:30Z,45.78,64.0,19.67,0.88
2026-06-01T09:40:00Z,47.76,59.7,15.96,0.0
2026-06-01T09:40:30Z,50.54,74.6,20.67,0.32
2026-06-01T09:41:00Z,48.31,20.0,11.79,0.0
2026-06-01T09:41:30Z,44.14,78.9,22.02,1.09
2026-06-01T09:42:00Z,48.8,20.0,21.76,0.0
2026-06-01T09:42:30Z,51.38,40.6,21.84,0.0
2026-06-01T09:43:00Z,46.43,22.7,16.22,0.17
2026-06-01T09:43:30Z,58.12,27.8,28.16,0.0
2026-06-01T09:44:00Z,44.89,29.6,29.98,1.01
2026-06-01T09:44:30Z,48.89,52.7,26.16,0.47
2026-06-01T09:45:00Z,53.92,83.6,22.76,0.0
2026-06-01T09:45:30Z,43.28,40.7,28.56,0.25
2026-06-01T09:46:00Z,57.52,20.0,15.16,0.74
2026-06-01T09:46:30Z,50.51,51.9,11.64,0.46
2026-06-01T09:47:00Z,49.88,20.0,20.02,1.5
2026-06-01T09:47:30Z,52.99,42.0,16.03,0.38
2026-06-01T09:48:00Z,50.68,35.6,27.68,0.0
2026-06-01T09:48:30Z,47.75,52.3,22.86,0.39
2026-06-01T09:49:00Z,51.78,20.0,18.72,0.15
2026-06-01T09:49:30Z,47.0,20.0,5.59,0.0
2026-06-01T09:50:00Z,48.11,48.2,29.85,0.0
2026-06-01T09:50:30Z,41.07,56.4,23.75,0.38
2026-06-01T09:51:00Z,49.69,20.0,19.29,0.01
2026-06-01T09:51:30Z,42.54,75.3,18.02,0.0
2026-06-01T09:52:00Z,49.03,51.7,21.82,0.33
2026-06-01T09:52:30Z,46.58,45.5,23.9,0.0
2026-06-01T09:53:00Z,46.91,53.4,32.83,0.0
2026-06-01T09:53:30Z,43.27,43.7,18.52,0.06
2026-06-01T09:54:00Z,43.82,20.0,29.62,1.5
2026-06-01T09:54:30Z,48.87,30.4,18.38,0.0
2026-06-01T09:55:00Z,44.55,26.2,23.43,0.0
2026-06-01T09:55:30Z,45.18,24.2,18.69,0.96
2026-06-01T09:56:00Z,51.69,20.0,18.49,0.0
2026-06-01T09:56:30Z,50.63,50.9,18.88,0.2
2026-06-01T09:57:00Z,50.06,23.7,21.83,0.0
2026-06-01T09:57:30Z,46.17,21.8,27.37,0.0
2026-06-01T09:58:00Z,43.04,59.6,10.83,0.0
2026-06-01T09:58:30Z,47.32,29.7,14.65,0.0
2026-06-01T09:59:00Z,49.58,20.0,23.0,0.52
2026-06-01T09:59:30Z,45.46,20.0,36.33,0.04
2026-06-01T10:00:00Z,52.42,20.0,7.92,0.0
2026-06-01T10:00:30Z,41.56,26.3,6.94,0.0
2026-06-01T10:01:00Z,42.95,77.7,14.61,1.28
2026-06-01T10:01:30Z,47.2,20.0,19.54,0.0
2026-06-01T10:02:00Z,48.57,20.0,21.74,0.47
2026-06-01T10:02:30Z,53.78,45.9,26.75,0.0
2026-06-01T10:03:00Z,51.01,28.6,22.86,0.0
2026-06-01T10:03:30Z,45.6,34.7,27.7,0.4
2026-06-01T10:04:00Z,52.69,20.0,16.63,0.0
2026-06-01T10:04:30Z,48.2,30.0,18.33,0.0
2026-06-01T10:05:00Z,45.29,56.5,28.17,0.0
2026-06-01T10:05:30Z,46.34,36.0,16.48,0.31
2026-06-01T10:06:00Z,49.44,37.7,21.57,1.37
2026-06-01T10:06:30Z,48.49,20.0,17.39,0.85
2026-06-01T10:07:00Z,56.11,44.0,25.54,0.99
2026-06-01T10:07:30Z,53.38,25.1,20.92,1.26
2026-06-01T10:08:00Z,45.74,47.9,22.79,0.84
2026-06-01T10:08:30Z,53.63,60.2,8.86,0.0
2026-06-01T10:09:00Z,54.0,34.3,15.11,0.0
2026-06-01T10:09:30Z,41.32,38.2,17.03,1.49
2026-06-01T10:10:00Z,47.07,47.0,17.78,0.0
2026-06-01T10:10:30Z,51.16,27.5,19.54,0.95
2026-06-01T10:11:00Z,45.67,20.0,24.73,0.0
2026-06-01T10:11:30Z,56.12,53.6,15.09,0.0
2026-06-01T10:12:00Z,38.55,39.9,16.29,0.69
2026-06-01T10:12:30Z,46.93,35.1,14.3,0.21
2026-06-01T10:13:00Z,50.82,61.3,28.34,0.82
2026-06-01T10:13:30Z,51.74,20.0,14.22,0.0
2026-06-01T10:14:00Z,52.05,59.9,17.01,0.82
2026-06-01T10:14:30Z,49.24,30.5,25.6,0.0
2026-06-01T10:15:00Z,46.03,20.0,32.12,0.0
2026-06-01T10:15:30Z,50.03,20.0,11.62,1.27
2026-06-01T10:16:00Z,40.52,64.8,26.93,1.45
2026-06-01T10:16:30Z,46.32,20.0,22.37,0.36
2026-06-01T10:17:00Z,52.34,34.7,8.13,0.74
2026-06-01T10:17:30Z,49.79,41.0,19.73,0.0
2026-06-01T10:18:00Z,49.11,80.0,31.9,0.51
2026-06-01T10:18:30Z,44.89,70.5,23.64,0.58
2026-06-01T10:19:00Z,52.09,20.0,28.67,0.0
2026-06-01T10:19:30Z,44.7,65.7,9.86,0.0
2026-06-01T10:20:00Z,49.46,43.2,10.25,0.0
2026-06-01T10:20:30Z,50.13,34.0,16.59,1.5
2026-06-01T10:21:00Z,47.59,39.8,17.44,0.0
2026-06-01T10:21:30Z,45.51,41.6,31.76,0.0
2026-06-01T10:22:00Z,45.14,29.2,24.01,0.33
2026-06-01T10:22:30Z,46.95,30.0,15.28,0.0
2026-06-01T10:23:00Z,50.54,20.0,19.53,0.33
2026-06-01T10:23:30Z,43.34,66.0,33.52,0.0
2026-06-01T10:24:00Z,49.57,36.2,34.84,1.28
2026-06-01T10:24:30Z,54.05,20.0,13.73,0.0
2026-06-01T10:25:00Z,48.43,29.4,35.52,0.74
2026-06-01T10:25:30Z,45.55,29.7,7.33,1.37
2026-06-01T10:26:00Z,52.85,50.3,19.18,0.0
2026-06-01T10:26:30Z,50.65,29.9,17.25,0.0
2026-06-01T10:27:00Z,52.39,36.2,21.68,0.2
2026-06-01T10:27:30Z,50.4,27.0,19.0,0.0
2026-06-01T10:28:00Z,41.78,34.8,21.98,0.0
2026-06-01T10:28:30Z,48.2,28.0,17.98,0.66
2026-06-01T10:29:00Z,48.15,20.0,26.07,0.0
2026-06-01T10:29:30Z,48.31,20.0,20.15,0.0
2026-06-01T10:30:00Z,55.12,20.0,32.47,0.75
2026-06-01T10:30:30Z,45.52,49.0,11.0,0.3
2026-06-01T10:31:00Z,43.62,38.2,19.6,0.33
2026-06-01T10:31:30Z,51.43,20.0,25.13,0.85
2026-06-01T10:32:00Z,47.66,24.9,15.25,1.02
2026-06-01T10:32:30Z,41.69,23.4,30.37,1.28
2026-06-01T10:33:00Z,47.12,37.9,15.3,0.0
2026-06-01T10:33:30Z,48.32,35.4,19.41,0.0
2026-06-01T10:34:00Z,49.49,40.4,32.79,0.0
2026-06-01T10:34:30Z,45.18,26.5,19.86,0.36
2026-06-01T10:35:00Z,47.49,20.0,15.12,0.0
2026-06-01T10:35:30Z,43.11,33.4,22.39,0.68
2026-06-01T10:36:00Z,44.46,20.0,22.31,0.0
2026-06-01T10:36:30Z,47.51,49.9,26.32,0.0
2026-06-01T10:37:00Z,49.16,20.8,23.51,1.5
2026-06-01T10:37:30Z,40.16,39.6,9.35,0.0
2026-06-01T10:38:00Z,47.33,20.0,31.92,0.19
2026-06-01T10:38:30Z,56.25,20.0,20.24,0.0
2026-06-01T10:39:00Z,47.0,29.6,25.02,0.98
2026-06-01T10:39:30Z,54.65,22.8,9.72,1.5
2026-06-01T10:40:00Z,48.56,65.8,18.21,0.0
2026-06-01T10:40:30Z,42.36,28.0,17.9,0.0
2026-06-01T10:41:00Z,43.63,67.6,32.12,1.0
2026-06-01T10:41:30Z,53.76,55.4,29.21,1.5
2026-06-01T10:42:00Z,55.55,70.7,28.25,0.0
2026-06-01T10:42:30Z,49.55,30.7,5.22,0.27
2026-06-01T10:43:00Z,50.75,33.5,26.63,0.7
2026-06-01T10:43:30Z,45.33,45.4,31.27,0.5
2026-06-01T10:44:00Z,43.25,55.6,26.27,1.38
2026-06-01T10:44:30Z,45.91,49.2,35.76,0.0
2026-06-01T10:45:00Z,48.32,29.5,23.81,0.0
2026-06-01T10:45:30Z,46.86,32.8,23.7,0.94
2026-06-01T10:46:00Z,44.72,47.6,30.4,0.0
2026-06-01T10:46:30Z,42.24,36.3,18.39,0.63
2026-06-01T10:47:00Z,50.34,57.0,26.87,0.02
2026-06-01T10:47:30Z,50.08,20.0,16.94,0.0
2026-06-01T10:48:00Z,49.05,20.0,6.95,0.42
2026-06-01T10:48:30Z,47.46,20.4,16.24,0.0
2026-06-01T10:49:00Z,40.86,20.0,23.21,0.0
2026-06-01T10:49:30Z,46.26,20.2,9.43,0.47
2026-06-01T10:50:00Z,52.13,49.1,12.46,0.0
2026-06-01T10:50:30Z,55.04,65.2,19.66,0.0
2026-06-01T10:51:00Z,56.34,38.4,14.57,0.0
2026-06-01T10:51:30Z,46.04,69.2,23.13,1.07
2026-06-01T10:52:00Z,45.14,42.6,12.31,0.0
2026-06-01T10:52:30Z,40.1,53.9,20.26,0.0
2026-06-01T10:53:00Z,44.4,20.0,5.32,0.27
2026-06-01T10:53:30Z,42.8,73.2,21.21,0.0
2026-06-01T10:54:00Z,44.39,60.3,15.57,0.88
2026-06-01T10:54:30Z,45.35,91.6,34.93,0.45
2026-06-01T10:55:00Z,46.37,24.4,9.19,0.0
2026-06-01T10:55:30Z,46.93,39.6,16.71,0.0
2026-06-01T10:56:00Z,37.96,46.5,22.34,0.08
2026-06-01T10:56:30Z,48.36,46.1,17.99,0.0
2026-06-01T10:57:00Z,47.93,20.0,8.28,0.0
2026-06-01T10:57:30Z,51.84,25.7,26.87,0.0
2026-06-01T10:58:00Z,46.11,52.9,16.86,1.01
2026-06-01T10:58:30Z,45.63,41.2,24.18,0.0
2026-06-01T10:59:00Z,46.73,71.6,24.5,0.33
2026-06-01T10:59:30Z,45.96,39.2,18.85,1.23
2026-06-01T11:00:00Z,48.34,30.1,19.7,0.0
2026-06-01T11:00:30Z,48.73,48.6,23.13,0.08
2026-06-01T11:01:00Z,51.43,40.7,34.68,0.29
2026-06-01T11:01:30Z,46.17,20.0,17.78,1.5
2026-06-01T11:02:00Z,44.51,50.4,21.46,0.0
2026-06-01T11:02:30Z,47.61,39.2,19.16,0.0
2026-06-01T11:03:00Z,50.0,37.5,14.73,0.0
2026-06-01T11:03:30Z,45.75,65.5,17.43,0.0
2026-06-01T11:04:00Z,46.18,20.0,25.85,0.0
2026-06-01T11:04:30Z,45.53,40.8,13.35,0.53
2026-06-01T11:05:00Z,47.6,20.0,15.08,0.0
2026-06-01T11:05:30Z,50.85,48.1,11.68,0.0
2026-06-01T11:06:00Z,51.05,52.9,27.93,0.18
2026-06-01T11:06:30Z,50.32,52.1,27.92,0.23
2026-06-01T11:07:00Z,43.6,50.3,21.19,0.0
2026-06-01T11:07:30Z,49.48,34.1,23.36,0.0
2026-06-01T11:08:00Z,51.03,20.0,23.87,0.0
2026-06-01T11:08:30Z,38.29,20.0,12.4,0.0
2026-06-01T11:09:00Z,43.96,21.6,35.0,1.16
2026-06-01T11:09:30Z,41.1,32.9,25.21,0.53
2026-06-01T11:10:00Z,53.76,20.0,22.89,1.2
2026-06-01T11:10:30Z,43.62,40.5,15.64,0.0
2026-06-01T11:11:00Z,47.36,43.7,10.39,0.0
2026-06-01T11:11:30Z,47.55,61.3,18.97,0.0
2026-06-01T11:12:00Z,49.4,24.3,26.09,0.0
2026-06-01T11:12:30Z,46.72,20.0,21.94,0.0
2026-06-01T11:13:00Z,48.75,24.8,30.24,0.18
