timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,upstream_timeout_rate
2026-06-01T07:29:00Z,35.32,43.2,0.02,0.48
2026-06-01T07:29:30Z,26.6,42.8,0.12,0.8
2026-06-01T07:30:00Z,31.14,28.8,0.65,0.63
2026-06-01T07:30:30Z,17.22,55.0,0.18,0.47
2026-06-01T07:31:00Z,26.04,20.0,0.17,0.03
2026-06-01T07:31:30Z,20.74,46.5,0.28,0.31
2026-06-01T07:32:00Z,22.99,73.3,0.2,0.86
2026-06-01T07:32:30Z,29.94,28.0,0.26,0.41
2026-06-01T07:33:00Z,31.4,41.8,0.3,0.18
2026-06-01T07:33:30Z,27.77,51.0,0.17,0.51
2026-06-01T07:34:00Z,30.85,39.8,0.78,0.7
2026-06-01T07:34:30Z,33.52,20.0,0.58,0.51
2026-06-01T07:35:00Z,23.98,61.4,0.14,0.94
2026-06-01T07:35:30Z,35.74,48.5,0.14,0.48
2026-06-01T07:36:00Z,27.14,25.3,0.08,0.32
2026-06-01T07:36:30Z,31.45,20.0,0.75,0.08
2026-06-01T07:37:00Z,36.06,69.4,0.13,0.8
2026-06-01T07:37:30Z,22.21,47.0,0.66,0.8
2026-06-01T07:38:00Z,25.18,30.5,0.65,0.8
2026-06-01T07:38:30Z,30.56,27.8,0.75,0.56
2026-06-01T07:39:00Z,35.26,81.8,0.34,0.2
2026-06-01T07:39:30Z,32.83,48.6,0.6,0.36
2026-06-01T07:40:00Z,24.56,39.8,0.59,0.4
2026-06-01T07:40:30Z,26.63,20.0,0.27,0.01
2026-06-01T07:41:00Z,31.8,36.5,0.1,0.21
2026-06-01T07:41:30Z,31.35,66.1,0.43,0.91
2026-06-01T07:42:00Z,28.33,20.0,0.61,0.94
2026-06-01T07:42:30Z,27.65,77.0,0.5,0.16
2026-06-01T07:43:00Z,25.22,40.8,0.49,0.84
2026-06-01T07:43:30Z,29.36,20.0,0.03,0.11
2026-06-01T07:44:00Z,38.01,55.2,0.21,0.13
2026-06-01T07:44:30Z,36.79,20.0,0.21,0.33
2026-06-01T07:45:00Z,33.64,63.8,0.04,0.26
2026-06-01T07:45:30Z,31.13,35.2,0.78,0.52
2026-06-01T07:46:00Z,37.42,68.7,0.06,0.46
2026-06-01T07:46:30Z,26.64,53.9,0.6,0.07
2026-06-01T07:47:00Z,33.65,55.7,0.11,0.54
2026-06-01T07:47:30Z,32.26,54.2,0.29,0.07
2026-06-01T07:48:00Z,32.22,61.3,0.52,0.25
2026-06-01T07:48:30Z,30.27,54.0,0.39,0.09
2026-06-01T07:49:00Z,29.65,43.7,0.11,0.88
2026-06-01T07:49:30Z,30.9,37.4,0.2,0.46
2026-06-01T07:50:00Z,31.46,67.4,0.24,0.82
2026-06-01T07:50:30Z,27.97,20.0,0.38,0.14
2026-06-01T07:51:00Z,34.96,25.5,0.2,0.57
2026-06-01T07:51:30Z,37.57,41.6,0.14,0.72
2026-06-01T07:52:00Z,31.99,25.0,0.5,0.96
2026-06-01T07:52:30Z,27.5,20.0,0.29,0.51
2026-06-01T07:53:00Z,22.92,75.3,0.52,0.79
2026-06-01T07:53:30Z,33.63,69.2,0.63,0.23
2026-06-01T07:54:00Z,34.53,55.0,0.16,0.57
2026-06-01T07:54:30Z,33.39,28.4,0.27,0.92
2026-06-01T07:55:00Z,30.25,30.3,0.71,0.28
2026-06-01T07:55:30Z,34.71,20.0,0.16,0.63
2026-06-01T07:56:00Z,35.79,40.3,0.12,0.63
2026-06-01T07:56:30Z,32.14,28.0,0.75,0.13
2026-06-01T07:57:00Z,32.32,69.0,0.47,0.55
2026-06-01T07:57:30Z,32.97,51.7,0.55,0.58
2026-06-01T07:58:00Z,31.45,25.4,0.11,0.06
2026-06-01T07:58:30Z,35.08,50.2,0.44,0.78
2026-06-01T07:59:00Z,26.6,50.6,0.36,0.96
2026-06-01T07:59:30Z,29.15,25.1,0.18,0.5
2026-06-01T08:00:00Z,29.65,59.6,0.27,0.82
2026-06-01T08:00:30Z,39.11,41.5,0.37,0.43
2026-06-01T08:01:00Z,29.35,43.9,0.53,0.45
2026-06-01T08:01:30Z,32.29,55.1,0.72,0.9
2026-06-01T08:02:00Z,31.34,36.9,0.78,0.39
2026-06-01T08:02:30Z,26.66,46.4,0.3,0.31
2026-06-01T08:03:00Z,29.94,31.9,0.79,0.67
2026-06-01T08:03:30Z,30.16,20.0,0.56,0.51
2026-06-01T08:04:00Z,28.62,20.0,0.09,0.77
2026-06-01T08:04:30Z,30.32,31.2,0.21,0.89
2026-06-01T08:05:00Z,37.62,20.0,0.55,0.11
2026-06-01T08:05:30Z,37.05,20.0,0.47,0.34
2026-06-01T08:06:00Z,28.36,20.0,0.48,0.84
2026-06-01T08:06:30Z,30.73,40.3,0.32,0.82
2026-06-01T08:07:00Z,37.08,73.0,0.17,0.85
2026-06-01T08:07:30Z,28.31,75.9,0.46,0.65
2026-06-01T08:08:00Z,34.28,35.4,0.57,0.35
2026-06-01T08:08:30Z,30.13,50.7,0.47,0.74
2026-06-01T08:09:00Z,36.55,44.5,0.27,0.66
2026-06-01T08:09:30Z,34.65,29.2,0.06,0.51
2026-06-01T08:10:00Z,36.56,25.1,0.05,0.67
2026-06-01T08:10:30Z,28.15,68.1,0.78,0.87
2026-06-01T08:11:00Z,33.32,66.2,0.27,1.0
2026-06-01T08:11:30Z,27.05,20.8,0.61,0.94
2026-06-01T08:12:00Z,39.82,40.3,0.43,0.62
2026-06-01T08:12:30Z,35.08,30.1,0.59,0.12
2026-06-01T08:13:00Z,30.75,20.0,0.54,0.74
2026-06-01T08:13:30Z,37.37,20.0,0.48,0.54
2026-06-01T08:14:00Z,31.94,64.0,0.5,0.88
2026-06-01T08:14:30Z,28.41,40.7,0.12,0.42
2026-06-01T08:15:00Z,32.93,54.9,0.71,0.19
2026-06-01T08:15:30Z,27.25,64.8,0.14,0.32
2026-06-01T08:16:00Z,39.04,47.7,0.62,0.1
2026-06-01T08:16:30Z,31.32,54.4,0.04,0.2
2026-06-01T08:17:00Z,35.82,20.0,0.12,0.36
2026-06-01T08:17:30Z,25.69,20.0,0.51,0.82
2026-06-01T08:18:00Z,30.08,25.8,0.13,0.92
2026-06-01T08:18:30Z,33.07,44.9,0.22,0.92
2026-06-01T08:19:00Z,27.22,50.5,0.66,0.32
2026-06-01T08:19:30Z,32.7,38.5,0.66,0.17
2026-06-01T08:20:00Z,32.15,26.3,0.4,0.51
2026-06-01T08:20:30Z,34.94,35.0,0.06,0.08
2026-06-01T08:21:00Z,43.45,25.7,0.12,0.47
2026-06-01T08:21:30Z,32.34,40.6,0.69,0.19
2026-06-01T08:22:00Z,32.86,49.9,0.36,0.74
2026-06-01T08:22:30Z,36.87,20.0,0.61,0.33
2026-06-01T08:23:00Z,34.17,41.2,0.72,0.37
2026-06-01T08:23:30Z,37.93,57.7,0.46,0.14
2026-06-01T08:24:00Z,37.91,54.7,0.49,0.43
2026-06-01T08:24:30Z,33.04,53.6,0.06,0.07
2026-06-01T08:25:00Z,23.55,20.0,0.61,0.36
2026-06-01T08:25:30Z,35.06,22.6,0.73,0.96
2026-06-01T08:26:00Z,25.97,66.2,0.52,0.89
2026-06-01T08:26:30Z,32.73,59.7,0.72,0.55
2026-06-01T08:27:00Z,32.28,20.0,0.12,0.99
2026-06-01T08:27:30Z,23.3,22.1,0.72,0.03
2026-06-01T08:28:00Z,29.75,22.2,0.72,0.21
2026-06-01T08:28:30Z,30.81,41.4,0.19,0.71
2026-06-01T08:29:00Z,29.26,60.9,0.45,0.24
2026-06-01T08:29:30Z,32.77,20.0,0.51,0.4
2026-06-01T08:30:00Z,34.38,52.2,0.38,0.78
2026-06-01T08:30:30Z,25.0,40.2,0.06,0.43
2026-06-01T08:31:00Z,32.98,30.6,0.21,0.37
2026-06-01T08:31:30Z,35.49,37.0,0.44,0.34
2026-06-01T08:32:00Z,37.4,43.4,0.76,0.83
2026-06-01T08:32:30Z,26.58,51.3,0.11,0.06
2026-06-01T08:33:00Z,34.88,44.6,0.32,0.11
2026-06-01T08:33:30Z,25.59,57.9,0.67,0.47
2026-06-01T08:34:00Z,36.41,44.7,0.14,0.3
2026-06-01T08:34:30Z,27.44,22.1,0.68,0.73
2026-06-01T08:35:00Z,34.62,29.8,0.67,0.76
2026-06-01T08:35:30Z,29.45,43.3,0.41,0.47
2026-06-01T08:36:00Z,34.17,44.2,0.49,0.95
2026-06-01T08:36:30Z,33.66,50.9,0.3,0.74
2026-06-01T08:37:00Z,40.99,44.5,0.12,0.93
2026-06-01T08:37:30Z,36.39,51.9,0.71,0.94
2026-06-01T08:38:00Z,38.38,32.5,0.49,0.08
2026-06-01T08:38:30Z,33.21,45.0,0.09,0.07
2026-06-01T08:39:00Z,31.99,22.7,0.02,0.79
2026-06-01T08:39:30Z,27.79,26.2,0.76,0.62
2026-06-01T08:40:00Z,31.01,26.1,0.07,0.88
2026-06-01T08:40:30Z,35.16,28.4,0.68,0.97
2026-06-01T08:41:00Z,35.21,20.9,0.68,0.15
2026-06-01T08:41:30Z,37.77,37.4,0.57,0.95
2026-06-01T08:42:00Z,32.55,66.3,0.69,0.11
2026-06-01T08:42:30Z,26.71,20.0,0.42,0.41
2026-06-01T08:43:00Z,35.41,38.4,0.42,0.16
2026-06-01T08:43:30Z,32.65,49.7,0.36,0.64
2026-06-01T08:44:00Z,26.77,20.0,0.01,0.64
2026-06-01T08:44:30Z,33.83,52.8,0.0,0.01
2026-06-01T08:45:00Z,37.43,20.0,0.33,0.95
2026-06-01T08:45:30Z,34.13,20.0,0.52,0.31
2026-06-01T08:46:00Z,31.38,62.5,0.09,0.8
2026-06-01T08:46:30Z,35.89,68.8,0.57,0.76
2026-06-01T08:47:00Z,33.68,67.8,0.28,0.8
2026-06-01T08:47:30Z,31.55,60.4,0.3,0.6
2026-06-01T08:48:00Z,33.07,25.0,0.52,0.09
2026-06-01T08:48:30Z,40.99,20.0,0.67,0.12
2026-06-01T08:49:00Z,33.71,57.8,0.03,0.71
2026-06-01T08:49:30Z,26.2,78.0,0.78,0.53
2026-06-01T08:50:00Z,26.84,20.0,0.27,0.55
2026-06-01T08:50:30Z,31.22,45.0,0.53,0.0
2026-06-01T08:51:00Z,39.22,20.0,0.6,0.79
2026-06-01T08:51:30Z,29.73,35.0,0.44,0.57
2026-06-01T08:52:00Z,39.99,20.0,0.68,0.61
2026-06-01T08:52:30Z,36.75,46.6,0.67,0.73
2026-06-01T08:53:00Z,35.74,33.1,0.33,0.57
2026-06-01T08:53:30Z,31.05,49.5,0.56,0.54
2026-06-01T08:54:00Z,32.97,56.7,0.03,0.14
2026-06-01T08:54:30Z,36.08,38.7,0.18,0.36
2026-06-01T08:55:00Z,39.21,32.0,0.2,0.67
2026-06-01T08:55:30Z,35.53,41.9,0.68,0.85
2026-06-01T08:56:00Z,23.93,54.5,0.71,0.0
2026-06-01T08:56:30Z,36.59,37.3,0.46,0.51
2026-06-01T08:57:00Z,36.26,32.9,0.14,0.92
2026-06-01T08:57:30Z,36.29,50.2,0.04,0.61
2026-06-01T08:58:00Z,35.48,52.3,0.66,0.22
2026-06-01T08:58:30Z,34.29,28.4,0.22,0.84
2026-06-01T08:59:00Z,40.54,39.0,0.71,0.18
2026-06-01T08:59:30Z,31.86,40.6,0.62,0.4
2026-06-01T09:00:00Z,39.62,55.8,0.61,0.85
2026-06-01T09:00:30Z,39.23,60.0,0.05,0.04
2026-06-01T09:01:00Z,38.75,44.8,0.08,0.01
2026-06-01T09:01:30Z,36.37,54.0,0.19,0.42
2026-06-01T09:02:00Z,32.91,30.9,0.37,0.8
2026-06-01T09:02:30Z,36.35,65.0,0.04,0.89
2026-06-01T09:03:00Z,35.05,56.9,0.49,0.13
2026-06-01T09:03:30Z,32.61,44.4,0.08,0.59
2026-06-01T09:04:00Z,33.49,52.3,0.16,0.85
2026-06-01T09:04:30Z,39.5,61.7,0.35,0.58
2026-06-01T09:05:00Z,32.42,48.7,0.15,0.79
2026-06-01T09:05:30Z,35.07,44.8,0.6,0.22
2026-06-01T09:06:00Z,32.16,20.0,0.15,0.12
2026-06-01T09:06:30Z,34.99,29.5,0.23,0.85
2026-06-01T09:07:00Z,38.43,75.5,0.79,0.55
2026-06-01T09:07:30Z,28.91,60.6,0.19,0.1
2026-06-01T09:08:00Z,40.83,59.6,0.45,0.52
2026-06-01T09:08:30Z,30.56,20.0,0.17,0.35
2026-06-01T09:09:00Z,28.34,20.0,0.75,0.27
2026-06-01T09:09:30Z,36.62,54.2,0.02,0.65
2026-06-01T09:10:00Z,37.79,49.4,0.19,0.19
2026-06-01T09:10:30Z,35.04,22.3,0.6,0.27
2026-06-01T09:11:00Z,35.62,27.6,0.66,0.54
2026-06-01T09:11:30Z,36.19,61.1,0.24,0.45
2026-06-01T09:12:00Z,35.31,37.4,0.58,0.78
2026-06-01T09:12:30Z,35.64,53.8,0.45,0.77
2026-06-01T09:13:00Z,35.35,37.7,0.51,0.43
2026-06-01T09:13:30Z,30.86,55.8,0.33,0.01
2026-06-01T09:14:00Z,30.94,49.0,0.61,0.55
2026-06-01T09:14:30Z,34.8,24.6,0.08,0.68
2026-06-01T09:15:00Z,33.0,20.0,0.69,0.68
2026-06-01T09:15:30Z,39.85,54.6,0.11,0.23
2026-06-01T09:16:00Z,38.39,25.0,0.49,0.81
2026-06-01T09:16:30Z,38.15,45.6,0.77,0.84
2026-06-01T09:17:00Z,45.57,75.2,0.35,0.21
2026-06-01T09:17:30Z,31.91,36.0,0.65,0.93
2026-06-01T09:18:00Z,33.81,48.1,0.02,0.04
2026-06-01T09:18:30Z,35.53,31.9,0.69,0.39
2026-06-01T09:19:00Z,31.13,60.8,0.62,0.33
2026-06-01T09:19:30Z,35.48,32.7,0.57,0.93
2026-06-01T09:20:00Z,33.47,45.0,0.55,0.22
2026-06-01T09:20:30Z,32.19,28.9,0.35,0.76
2026-06-01T09:21:00Z,35.56,65.0,0.56,0.7
2026-06-01T09:21:30Z,32.57,37.7,0.09,0.19
2026-06-01T09:22:00Z,32.92,89.9,0.35,0.49
2026-06-01T09:22:30Z,28.48,42.4,0.19,0.54
2026-06-01T09:23:00Z,36.9,59.5,0.44,0.5
2026-06-01T09:23:30Z,31.05,25.9,0.7,0.17
2026-06-01T09:24:00Z,34.97,53.1,0.44,0.07
2026-06-01T09:24:30Z,32.19,50.5,0.36,0.15
2026-06-01T09:25:00Z,36.85,20.0,0.76,0.35
2026-06-01T09:25:30Z,33.51,26.7,0.13,0.14
2026-06-01T09:26:00Z,37.2,48.1,0.45,0.89
2026-06-01T09:26:30Z,39.16,44.7,0.54,0.96
2026-06-01T09:27:00Z,36.89,31.8,0.25,0.45
2026-06-01T09:27:30Z,35.06,69.6,0.44,0.39
2026-06-01T09:28:00Z,37.18,59.5,0.72,0.04
2026-06-01T09:28:30Z,36.05,26.0,0.19,0.47
2026-06-01T09:29:00Z,36.83,20.0,0.43,0.13
2026-06-01T09:29:30Z,30.91,23.9,0.13,1.0
2026-06-01T09:30:00Z,33.37,47.8,0.64,0.09
2026-06-01T09:30:30Z,34.04,36.2,0.52,0.08
2026-06-01T09:31:00Z,37.25,44.5,0.61,0.76
2026-06-01T09:31:30Z,36.79,43.7,0.19,0.56
2026-06-01T09:32:00Z,27.85,41.8,0.27,0.56
2026-06-01T09:32:30Z,33.4,46.9,0.75,0.18
2026-06-01T09:33:00Z,33.11,41.1,0.75,0.94
2026-06-01T09:33:30Z,39.85,44.7,0.1,0.51
2026-06-01T09:34:00Z,42.53,28.9,0.61,0.93
2026-06-01T09:34:30Z,27.91,27.2,0.18,0.59
2026-06-01T09:35:00Z,32.71,43.1,0.63,0.77
2026-06-01T09:35:30Z,31.57,20.0,0.6,0.8
2026-06-01T09:36:00Z,33.25,29.1,0.43,0.85
2026-06-01T09:36:30Z,34.14,76.7,0.06,0.27
2026-06-01T09:37:00Z,36.57,57.4,0.45,0.24
2026-06-01T09:37:30Z,34.55,20.0,0.62,0.49
2026-06-01T09:38:00Z,31.24,44.7,0.11,0.54
2026-06-01T09:38:30Z,34.74,44.9,0.53,0.58
2026-06-01T09:39:00Z,37.12,33.6,0.32,0.44
2026-06-01T09:39:30Z,36.14,26.9,0.01,0.2
2026-06-01T09:40:00Z,33.89,69.4,0.39,0.75
2026-06-01T09:40:30Z,37.74,36.0,0.5,0.19
2026-06-01T09:41:00Z,40.31,44.9,0.54,0.24
2026-06-01T09:41:30Z,37.93,58.5,0.57,1.0
2026-06-01T09:42:00Z,33.72,31.0,0.61,0.29
2026-06-01T09:42:30Z,36.61,20.0,0.69,0.94
2026-06-01T09:43:00Z,38.97,54.7,0.21,0.42
2026-06-01T09:43:30Z,31.06,60.3,0.02,0.91
2026-06-01T09:44:00Z,34.47,63.0,0.71,0.66
2026-06-01T09:44:30Z,34.02,39.4,0.33,0.36
2026-06-01T09:45:00Z,40.82,34.9,0.11,0.67
2026-06-01T09:45:30Z,38.62,32.7,0.34,0.14
2026-06-01T09:46:00Z,36.69,33.3,0.27,0.48
2026-06-01T09:46:30Z,29.04,59.1,0.69,0.01
2026-06-01T09:47:00Z,35.51,23.3,0.35,0.39
2026-06-01T09:47:30Z,30.38,21.3,0.47,0.94
2026-06-01T09:48:00Z,27.24,20.0,0.62,0.84
2026-06-01T09:48:30Z,42.87,26.1,0.38,0.15
2026-06-01T09:49:00Z,27.19,32.3,0.51,0.67
2026-06-01T09:49:30Z,37.72,55.3,0.46,0.96
2026-06-01T09:50:00Z,41.87,42.8,0.68,0.35
2026-06-01T09:50:30Z,32.52,20.0,0.14,0.48
2026-06-01T09:51:00Z,33.23,20.0,0.44,0.99
2026-06-01T09:51:30Z,39.96,34.8,0.06,0.33
2026-06-01T09:52:00Z,34.22,63.2,0.28,0.02
2026-06-01T09:52:30Z,40.22,70.8,0.02,0.04
2026-06-01T09:53:00Z,38.36,41.6,0.3,0.35
2026-06-01T09:53:30Z,35.21,38.4,0.2,0.39
2026-06-01T09:54:00Z,39.11,26.9,0.14,0.98
2026-06-01T09:54:30Z,43.09,20.0,0.28,0.27
2026-06-01T09:55:00Z,36.89,50.1,0.13,0.27
2026-06-01T09:55:30Z,36.59,76.2,0.02,0.97
2026-06-01T09:56:00Z,40.67,20.0,0.05,0.25
2026-06-01T09:56:30Z,32.01,38.4,0.66,0.99
2026-06-01T09:57:00Z,35.22,20.0,0.55,0.11
2026-06-01T09:57:30Z,35.09,81.8,0.34,0.28
2026-06-01T09:58:00Z,37.85,20.0,0.67,0.25
2026-06-01T09:58:30Z,28.15,28.5,0.2,0.99
2026-06-01T09:59:00Z,41.15,20.0,0.68,0.74
2026-06-01T09:59:30Z,32.32,20.0,0.18,0.53
2026-06-01T10:00:00Z,31.84,41.4,0.42,0.51
2026-06-01T10:00:30Z,40.62,22.2,0.79,0.59
2026-06-01T10:01:00Z,35.6,57.9,0.7,0.15
2026-06-01T10:01:30Z,34.64,48.1,0.17,0.12
2026-06-01T10:02:00Z,37.39,35.1,0.39,0.02
2026-06-01T10:02:30Z,32.74,39.6,0.07,0.97
2026-06-01T10:03:00Z,27.93,30.9,0.48,0.9
2026-06-01T10:03:30Z,32.67,53.2,0.49,0.71
2026-06-01T10:04:00Z,39.69,20.0,0.69,0.53
2026-06-01T10:04:30Z,39.78,54.2,0.41,0.77
2026-06-01T10:05:00Z,37.19,61.5,0.19,0.94
2026-06-01T10:05:30Z,39.4,20.1,0.78,0.6
2026-06-01T10:06:00Z,37.32,27.1,0.0,0.69
2026-06-01T10:06:30Z,38.03,38.3,0.67,0.93
2026-06-01T10:07:00Z,35.52,20.0,0.43,0.69
2026-06-01T10:07:30Z,28.31,38.9,0.06,0.88
2026-06-01T10:08:00Z,31.92,20.0,0.79,0.17
2026-06-01T10:08:30Z,34.57,20.0,0.15,0.68
2026-06-01T10:09:00Z,32.36,56.0,0.65,0.24
2026-06-01T10:09:30Z,39.45,68.7,0.29,0.93
2026-06-01T10:10:00Z,34.82,38.7,0.09,0.45
2026-06-01T10:10:30Z,31.65,34.4,0.12,0.41
2026-06-01T10:11:00Z,33.24,30.8,0.45,0.65
2026-06-01T10:11:30Z,38.27,84.0,0.66,0.8
2026-06-01T10:12:00Z,31.75,53.2,0.12,0.29
2026-06-01T10:12:30Z,34.21,34.2,0.79,0.47
2026-06-01T10:13:00Z,32.74,66.3,0.03,0.19
2026-06-01T10:13:30Z,36.0,32.5,0.26,0.69
2026-06-01T10:14:00Z,30.89,23.6,0.27,0.66
2026-06-01T10:14:30Z,33.84,55.9,0.04,0.26
2026-06-01T10:15:00Z,29.52,56.1,0.27,0.89
2026-06-01T10:15:30Z,37.47,34.4,0.25,0.99
2026-06-01T10:16:00Z,33.76,22.8,0.27,0.77
2026-06-01T10:16:30Z,44.96,29.5,0.5,0.01
2026-06-01T10:17:00Z,37.39,53.0,0.23,0.86
2026-06-01T10:17:30Z,45.81,20.0,0.53,0.43
2026-06-01T10:18:00Z,39.08,37.6,0.6,0.17
2026-06-01T10:18:30Z,33.66,48.9,0.03,0.35
2026-06-01T10:19:00Z,34.32,20.0,0.66,0.49
2026-06-01T10:19:30Z,34.6,63.4,0.29,0.84
2026-06-01T10:20:00Z,35.94,68.5,0.09,0.61
2026-06-01T10:20:30Z,30.14,22.0,0.02,0.36
2026-06-01T10:21:00Z,36.66,45.5,0.52,0.41
2026-06-01T10:21:30Z,43.19,22.0,0.05,0.63
2026-06-01T10:22:00Z,41.06,32.6,0.43,0.79
2026-06-01T10:22:30Z,34.71,74.2,0.03,0.5
2026-06-01T10:23:00Z,37.87,56.9,0.78,0.96
2026-06-01T10:23:30Z,31.63,22.6,0.73,0.85
2026-06-01T10:24:00Z,32.78,40.6,0.15,0.47
2026-06-01T10:24:30Z,36.18,44.0,0.72,0.5
2026-06-01T10:25:00Z,43.35,42.4,0.32,0.24
2026-06-01T10:25:30Z,43.87,34.4,0.31,1.0
2026-06-01T10:26:00Z,39.58,20.0,0.6,0.33
2026-06-01T10:26:30Z,36.87,28.5,0.03,0.56
2026-06-01T10:27:00Z,37.31,20.0,0.12,0.76
2026-06-01T10:27:30Z,28.55,39.2,0.31,0.21
2026-06-01T10:28:00Z,42.03,29.5,0.2,0.22
2026-06-01T10:28:30Z,32.29,100.5,0.47,0.72
2026-06-01T10:29:00Z,38.78,47.7,0.47,0.5
2026-06-01T10:29:30Z,27.48,20.0,0.25,0.27
2026-06-01T10:30:00Z,33.08,53.0,0.58,0.5
2026-06-01T10:30:30Z,32.11,41.9,0.46,0.35
2026-06-01T10:31:00Z,37.08,34.3,0.48,0.25
2026-06-01T10:31:30Z,29.29,37.2,0.65,0.15
2026-06-01T10:32:00Z,35.3,40.4,0.49,0.1
2026-06-01T10:32:30Z,32.34,64.5,0.7,0.51
2026-06-01T10:33:00Z,35.32,47.7,0.69,0.59
2026-06-01T10:33:30Z,36.84,53.7,0.65,0.44
2026-06-01T10:34:00Z,37.28,70.4,0.11,0.64
2026-06-01T10:34:30Z,41.6,41.5,0.45,0.95
2026-06-01T10:35:00Z,36.89,54.0,0.59,0.13
2026-06-01T10:35:30Z,41.01,85.1,0.19,0.49
2026-06-01T10:36:00Z,37.12,38.8,0.3,0.52
2026-06-01T10:36:30Z,27.99,50.4,0.48,0.57
2026-06-01T10:37:00Z,32.52,64.7,0.42,0.73
2026-06-01T10:37:30Z,40.71,25.4,0.3,0.65
2026-06-01T10:38:00Z,37.61,30.1,0.57,0.27
2026-06-01T10:38:30Z,35.7,51.4,0.72,0.41
2026-06-01T10:39:00Z,40.45,25.1,0.52,0.33
2026-06-01T10:39:30Z,30.51,51.5,0.46,0.57
2026-06-01T10:40:00Z,34.46,49.0,0.79,0.8
2026-06-01T10:40:30Z,37.58,21.7,0.26,0.94
2026-06-01T10:41:00Z,33.25,57.7,0.72,0.69
2026-06-01T10:41:30Z,31.65,22.7,0.7,0.09
2026-06-01T10:42:00Z,36.4,51.9,0.35,0.31
2026-06-01T10:42:30Z,38.58,27.8,0.1,0.56
2026-06-01T10:43:00Z,31.88,51.5,0.62,0.47
2026-06-01T10:43:30Z,34.93,41.3,0.39,0.46
2026-06-01T10:44:00Z,39.17,46.0,0.59,0.87
2026-06-01T10:44:30Z,40.68,25.9,0.74,0.17
2026-06-01T10:45:00Z,35.73,25.3,0.37,0.98
2026-06-01T10:45:30Z,32.76,75.2,0.36,0.94
2026-06-01T10:46:00Z,34.45,39.0,0.16,0.58
2026-06-01T10:46:30Z,31.32,26.9,0.41,0.58
2026-06-01T10:47:00Z,32.11,48.8,0.51,0.18
2026-06-01T10:47:30Z,33.49,67.7,0.57,0.44
2026-06-01T10:48:00Z,34.05,82.3,0.75,0.44
2026-06-01T10:48:30Z,28.49,80.3,0.13,0.44
2026-06-01T10:49:00Z,40.69,42.8,0.68,0.36
2026-06-01T10:49:30Z,37.91,56.7,0.01,0.08
2026-06-01T10:50:00Z,36.3,60.7,0.65,0.42
2026-06-01T10:50:30Z,34.38,20.0,0.5,0.08
2026-06-01T10:51:00Z,39.38,20.0,0.53,0.89
2026-06-01T10:51:30Z,31.67,45.3,0.47,0.54
2026-06-01T10:52:00Z,35.08,35.2,0.36,0.46
2026-06-01T10:52:30Z,32.0,20.0,0.36,0.14
2026-06-01T10:53:00Z,34.34,20.0,0.15,0.68
2026-06-01T10:53:30Z,38.09,56.1,0.31,0.73
2026-06-01T10:54:00Z,31.65,58.6,0.48,0.11
2026-06-01T10:54:30Z,40.29,28.5,0.33,0.36
2026-06-01T10:55:00Z,34.05,20.0,0.26,0.69
2026-06-01T10:55:30Z,33.43,20.0,0.38,0.16
2026-06-01T10:56:00Z,32.99,42.4,0.73,0.59
2026-06-01T10:56:30Z,41.95,39.6,0.46,0.64
2026-06-01T10:57:00Z,35.91,53.6,0.18,0.01
2026-06-01T10:57:30Z,41.35,20.0,0.02,0.25
2026-06-01T10:58:00Z,29.59,37.8,0.23,0.38
2026-06-01T10:58:30Z,34.53,20.0,0.2,0.31
2026-06-01T10:59:00Z,35.42,20.0,0.62,0.17
2026-06-01T10:59:30Z,27.8,20.0,0.75,0.13
2026-06-01T11:00:00Z,34.6,35.5,0.46,0.65
2026-06-01T11:00:30Z,31.09,63.2,0.25,0.56
2026-06-01T11:01:00Z,36.45,59.9,0.48,0.0
2026-06-01T11:01:30Z,39.6,60.9,0.35,0.72
2026-06-01T11:02:00Z,41.92,45.1,0.12,0.94
2026-06-01T11:02:30Z,29.69,44.2,0.24,0.9
2026-06-01T11:03:00Z,38.13,51.3,0.16,0.71
2026-06-01T11:03:30Z,32.81,41.5,0.17,0.34
2026-06-01T11:04:00Z,35.5,20.0,0.38,0.12
2026-06-01T11:04:30Z,31.7,33.6,0.32,0.06
2026-06-01T11:05:00Z,33.61,20.0,0.64,0.21
2026-06-01T11:05:30Z,34.58,37.6,0.05,0.86
2026-06-01T11:06:00Z,37.51,26.7,0.36,0.33
2026-06-01T11:06:30Z,35.7,20.0,0.39,0.24
2026-06-01T11:07:00Z,34.44,52.4,0.67,0.79
2026-06-01T11:07:30Z,38.62,57.5,0.35,0.56
2026-06-01T11:08:00Z,36.26,20.0,0.55,0.67
2026-06-01T11:08:30Z,37.54,41.7,0.75,0.45
2026-06-01T11:09:00Z,32.94,44.8,0.72,1.0
2026-06-01T11:09:30Z,34.67,47.8,0.27,0.39
2026-06-01T11:10:00Z,33.5,47.5,0.75,0.54
2026-06-01T11:10:30Z,24.38,51.8,0.12,0.75
2026-06-01T11:11:00Z,39.79,59.5,0.04,0.43
2026-06-01T11:11:30Z,29.94,20.0,0.31,0.13
2026-06-01T11:12:00Z,37.16,68.9,0.02,0.55
2026-06-01T11:12:30Z,30.94,31.9,0.55,0.48
2026-06-01T11:13:00Z,27.94,48.4,0.38,0.23
2026-06-01T11:13:30Z,30.57,48.9,0.76,0.84
