timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,upstream_timeout_rate
2026-06-01T07:29:00Z,20.47,81.0,0.12,0.25
2026-06-01T07:29:30Z,19.48,65.9,0.29,0.32
2026-06-01T07:30:00Z,20.63,74.7,0.05,0.45
2026-06-01T07:30:30Z,20.09,61.7,0.3,0.03
2026-06-01T07:31:00Z,19.32,40.0,0.14,0.18
2026-06-01T07:31:30Z,21.98,72.3,0.21,0.29
2026-06-01T07:32:00Z,17.76,83.2,0.12,0.07
2026-06-01T07:32:30Z,22.33,76.5,0.3,0.45
2026-06-01T07:33:00Z,17.92,83.1,0.4,0.48
2026-06-01T07:33:30Z,17.03,58.9,0.26,0.3
2026-06-01T07:34:00Z,19.5,73.9,0.18,0.24
2026-06-01T07:34:30Z,16.42,90.7,0.06,0.18
2026-06-01T07:35:00Z,20.0,41.7,0.37,0.04
2026-06-01T07:35:30Z,20.54,90.1,0.38,0.09
2026-06-01T07:36:00Z,23.02,40.0,0.39,0.15
2026-06-01T07:36:30Z,20.2,100.2,0.12,0.04
2026-06-01T07:37:00Z,20.2,40.0,0.17,0.45
2026-06-01T07:37:30Z,22.17,61.7,0.4,0.03
2026-06-01T07:38:00Z,21.19,66.5,0.06,0.03
2026-06-01T07:38:30Z,22.22,48.3,0.34,0.15
2026-06-01T07:39:00Z,17.72,88.7,0.23,0.11
2026-06-01T07:39:30Z,21.27,52.3,0.28,0.38
2026-06-01T07:40:00Z,18.67,90.4,0.13,0.2
2026-06-01T07:40:30Z,21.77,66.5,0.25,0.45
2026-06-01T07:41:00Z,24.76,66.4,0.03,0.23
2026-06-01T07:41:30Z,18.76,71.5,0.34,0.23
2026-06-01T07:42:00Z,18.26,88.7,0.01,0.34
2026-06-01T07:42:30Z,18.16,62.4,0.39,0.33
2026-06-01T07:43:00Z,22.23,88.4,0.04,0.02
2026-06-01T07:43:30Z,22.02,69.4,0.19,0.3
2026-06-01T07:44:00Z,20.41,48.5,0.13,0.14
2026-06-01T07:44:30Z,17.05,96.7,0.17,0.37
2026-06-01T07:45:00Z,21.97,100.5,0.02,0.42
2026-06-01T07:45:30Z,22.42,83.4,0.05,0.06
2026-06-01T07:46:00Z,19.83,58.4,0.18,0.48
2026-06-01T07:46:30Z,20.1,88.8,0.21,0.13
2026-06-01T07:47:00Z,20.31,94.7,0.15,0.35
2026-06-01T07:47:30Z,22.48,40.0,0.01,0.41
2026-06-01T07:48:00Z,20.51,69.7,0.39,0.06
2026-06-01T07:48:30Z,22.05,40.1,0.2,0.32
2026-06-01T07:49:00Z,20.03,40.0,0.31,0.41
2026-06-01T07:49:30Z,20.77,53.8,0.19,0.12
2026-06-01T07:50:00Z,17.21,40.0,0.04,0.35
2026-06-01T07:50:30Z,20.07,55.3,0.06,0.12
2026-06-01T07:51:00Z,18.7,43.7,0.25,0.09
2026-06-01T07:51:30Z,22.69,40.6,0.38,0.27
2026-06-01T07:52:00Z,17.82,40.0,0.33,0.39
2026-06-01T07:52:30Z,18.08,55.4,0.07,0.36
2026-06-01T07:53:00Z,22.16,40.0,0.15,0.49
2026-06-01T07:53:30Z,19.71,56.6,0.24,0.34
2026-06-01T07:54:00Z,20.53,79.8,0.21,0.08
2026-06-01T07:54:30Z,24.65,72.1,0.29,0.24
2026-06-01T07:55:00Z,20.33,63.8,0.39,0.23
2026-06-01T07:55:30Z,23.8,65.5,0.18,0.36
2026-06-01T07:56:00Z,19.26,69.9,0.13,0.06
2026-06-01T07:56:30Z,23.4,67.3,0.36,0.29
2026-06-01T07:57:00Z,19.18,40.0,0.33,0.41
2026-06-01T07:57:30Z,21.75,63.8,0.29,0.3
2026-06-01T07:58:00Z,19.34,64.6,0.01,0.24
2026-06-01T07:58:30Z,20.64,54.0,0.11,0.13
2026-06-01T07:59:00Z,18.3,40.0,0.34,0.17
2026-06-01T07:59:30Z,21.09,55.4,0.26,0.01
2026-06-01T08:00:00Z,22.69,40.0,0.13,0.42
2026-06-01T08:00:30Z,17.09,44.2,0.22,0.09
2026-06-01T08:01:00Z,19.64,40.0,0.23,0.09
2026-06-01T08:01:30Z,21.82,60.0,0.22,0.27
2026-06-01T08:02:00Z,22.58,87.7,0.37,0.45
2026-06-01T08:02:30Z,23.04,64.9,0.14,0.23
2026-06-01T08:03:00Z,24.05,78.2,0.32,0.19
2026-06-01T08:03:30Z,23.24,40.0,0.22,0.11
2026-06-01T08:04:00Z,17.62,100.0,0.22,0.31
2026-06-01T08:04:30Z,22.72,40.0,0.29,0.23
2026-06-01T08:05:00Z,24.46,69.2,0.38,0.26
2026-06-01T08:05:30Z,19.27,69.8,0.33,0.47
2026-06-01T08:06:00Z,19.55,55.2,0.05,0.32
2026-06-01T08:06:30Z,21.5,95.2,0.36,0.16
2026-06-01T08:07:00Z,25.8,40.0,0.09,0.44
2026-06-01T08:07:30Z,24.14,68.9,0.11,0.05
2026-06-01T08:08:00Z,23.88,76.7,0.31,0.02
2026-06-01T08:08:30Z,21.92,63.0,0.08,0.25
2026-06-01T08:09:00Z,19.18,83.4,0.06,0.27
2026-06-01T08:09:30Z,23.86,91.5,0.36,0.47
2026-06-01T08:10:00Z,21.71,44.3,0.22,0.16
2026-06-01T08:10:30Z,24.09,58.8,0.36,0.02
2026-06-01T08:11:00Z,21.13,61.5,0.11,0.13
2026-06-01T08:11:30Z,20.25,44.9,0.02,0.14
2026-06-01T08:12:00Z,23.96,81.7,0.19,0.29
2026-06-01T08:12:30Z,20.27,99.3,0.11,0.31
2026-06-01T08:13:00Z,20.89,70.9,0.06,0.27
2026-06-01T08:13:30Z,20.46,52.5,0.16,0.48
2026-06-01T08:14:00Z,18.34,55.3,0.21,0.14
2026-06-01T08:14:30Z,21.41,90.2,0.19,0.29
2026-06-01T08:15:00Z,22.4,91.7,0.11,0.15
2026-06-01T08:15:30Z,22.52,89.6,0.15,0.3
2026-06-01T08:16:00Z,25.17,89.8,0.12,0.22
2026-06-01T08:16:30Z,20.73,52.5,0.26,0.03
2026-06-01T08:17:00Z,21.91,96.6,0.1,0.15
2026-06-01T08:17:30Z,18.55,66.3,0.32,0.45
2026-06-01T08:18:00Z,20.62,50.2,0.19,0.12
2026-06-01T08:18:30Z,22.02,76.3,0.33,0.46
2026-06-01T08:19:00Z,19.48,71.2,0.4,0.17
2026-06-01T08:19:30Z,22.48,55.8,0.23,0.04
2026-06-01T08:20:00Z,22.83,40.0,0.21,0.43
2026-06-01T08:20:30Z,21.76,59.4,0.1,0.01
2026-06-01T08:21:00Z,21.4,48.6,0.17,0.48
2026-06-01T08:21:30Z,22.41,40.0,0.4,0.44
2026-06-01T08:22:00Z,26.38,89.4,0.06,0.05
2026-06-01T08:22:30Z,25.52,59.6,0.31,0.17
2026-06-01T08:23:00Z,23.4,46.2,0.22,0.07
2026-06-01T08:23:30Z,25.28,76.8,0.31,0.36
2026-06-01T08:24:00Z,21.36,86.7,0.15,0.46
2026-06-01T08:24:30Z,21.16,62.8,0.02,0.02
2026-06-01T08:25:00Z,20.59,78.0,0.08,0.42
2026-06-01T08:25:30Z,19.66,42.6,0.28,0.43
2026-06-01T08:26:00Z,20.63,43.2,0.06,0.29
2026-06-01T08:26:30Z,23.42,86.9,0.33,0.14
2026-06-01T08:27:00Z,19.74,71.0,0.17,0.0
2026-06-01T08:27:30Z,23.96,48.3,0.37,0.34
2026-06-01T08:28:00Z,22.44,52.8,0.01,0.29
2026-06-01T08:28:30Z,20.88,86.2,0.15,0.1
2026-06-01T08:29:00Z,20.24,71.7,0.25,0.39
2026-06-01T08:29:30Z,22.62,78.6,0.08,0.26
2026-06-01T08:30:00Z,21.08,50.5,0.22,0.39
2026-06-01T08:30:30Z,21.71,53.4,0.23,0.06
2026-06-01T08:31:00Z,18.44,58.8,0.39,0.37
2026-06-01T08:31:30Z,24.24,40.0,0.02,0.46
2026-06-01T08:32:00Z,20.17,68.1,0.34,0.32
2026-06-01T08:32:30Z,19.32,58.0,0.01,0.03
2026-06-01T08:33:00Z,23.95,77.5,0.33,0.3
2026-06-01T08:33:30Z,20.49,64.2,0.1,0.49
2026-06-01T08:34:00Z,23.69,82.0,0.39,0.21
2026-06-01T08:34:30Z,22.82,40.0,0.23,0.33
2026-06-01T08:35:00Z,21.5,74.1,0.18,0.1
2026-06-01T08:35:30Z,23.43,71.6,0.29,0.06
2026-06-01T08:36:00Z,24.36,77.2,0.27,0.13
2026-06-01T08:36:30Z,23.65,43.5,0.33,0.23
2026-06-01T08:37:00Z,20.87,60.3,0.32,0.43
2026-06-01T08:37:30Z,21.94,80.5,0.36,0.01
2026-06-01T08:38:00Z,23.43,96.8,0.34,0.43
2026-06-01T08:38:30Z,21.96,54.5,0.36,0.1
2026-06-01T08:39:00Z,23.23,61.0,0.18,0.43
2026-06-01T08:39:30Z,21.42,40.0,0.06,0.44
2026-06-01T08:40:00Z,23.28,52.2,0.02,0.4
2026-06-01T08:40:30Z,23.64,49.7,0.25,0.43
2026-06-01T08:41:00Z,25.72,65.6,0.19,0.04
2026-06-01T08:41:30Z,22.32,59.7,0.26,0.11
2026-06-01T08:42:00Z,20.98,81.4,0.33,0.49
2026-06-01T08:42:30Z,22.6,93.4,0.03,0.5
2026-06-01T08:43:00Z,21.1,40.0,0.07,0.29
2026-06-01T08:43:30Z,19.3,61.1,0.01,0.26
2026-06-01T08:44:00Z,22.12,40.0,0.15,0.05
2026-06-01T08:44:30Z,23.06,47.2,0.02,0.32
2026-06-01T08:45:00Z,25.6,40.0,0.06,0.08
2026-06-01T08:45:30Z,20.97,74.0,0.04,0.16
2026-06-01T08:46:00Z,19.31,123.0,0.32,0.27
2026-06-01T08:46:30Z,23.6,63.1,0.4,0.12
2026-06-01T08:47:00Z,23.88,40.0,0.18,0.13
2026-06-01T08:47:30Z,23.2,64.5,0.27,0.15
2026-06-01T08:48:00Z,23.7,87.1,0.12,0.26
2026-06-01T08:48:30Z,22.8,80.2,0.37,0.11
2026-06-01T08:49:00Z,24.2,92.1,0.23,0.14
2026-06-01T08:49:30Z,22.77,59.0,0.19,0.01
2026-06-01T08:50:00Z,21.3,40.0,0.07,0.17
2026-06-01T08:50:30Z,20.64,51.5,0.26,0.49
2026-06-01T08:51:00Z,22.08,83.0,0.33,0.11
2026-06-01T08:51:30Z,21.09,40.0,0.26,0.36
2026-06-01T08:52:00Z,22.09,70.1,0.04,0.15
2026-06-01T08:52:30Z,23.3,94.5,0.4,0.39
2026-06-01T08:53:00Z,22.39,77.7,0.06,0.45
2026-06-01T08:53:30Z,18.45,66.5,0.06,0.38
2026-06-01T08:54:00Z,21.68,45.3,0.3,0.07
2026-06-01T08:54:30Z,25.09,85.8,0.36,0.18
2026-06-01T08:55:00Z,21.14,68.0,0.33,0.02
2026-06-01T08:55:30Z,20.63,58.4,0.18,0.36
2026-06-01T08:56:00Z,23.41,84.4,0.04,0.26
2026-06-01T08:56:30Z,24.2,64.0,0.39,0.02
2026-06-01T08:57:00Z,20.94,68.9,0.3,0.09
2026-06-01T08:57:30Z,23.46,59.0,0.07,0.23
2026-06-01T08:58:00Z,24.86,53.5,0.36,0.32
2026-06-01T08:58:30Z,22.98,90.1,0.35,0.37
2026-06-01T08:59:00Z,20.94,44.9,0.07,0.22
2026-06-01T08:59:30Z,21.57,40.8,0.02,0.5
2026-06-01T09:00:00Z,24.8,77.8,0.27,0.43
2026-06-01T09:00:30Z,27.31,60.2,0.38,0.48
2026-06-01T09:01:00Z,25.14,64.3,0.06,0.38
2026-06-01T09:01:30Z,21.49,42.3,0.31,0.14
2026-06-01T09:02:00Z,22.88,43.0,0.16,0.48
2026-06-01T09:02:30Z,21.61,40.0,0.17,0.26
2026-06-01T09:03:00Z,25.14,67.5,0.32,0.25
2026-06-01T09:03:30Z,23.13,43.1,0.17,0.07
2026-06-01T09:04:00Z,25.02,73.6,0.34,0.24
2026-06-01T09:04:30Z,21.22,77.8,0.08,0.41
2026-06-01T09:05:00Z,20.89,80.7,0.33,0.47
2026-06-01T09:05:30Z,26.26,83.2,0.37,0.27
2026-06-01T09:06:00Z,26.81,115.4,0.27,0.39
2026-06-01T09:06:30Z,20.36,40.0,0.18,0.11
2026-06-01T09:07:00Z,23.24,40.0,0.39,0.08
2026-06-01T09:07:30Z,20.57,62.3,0.27,0.04
2026-06-01T09:08:00Z,22.97,66.5,0.02,0.22
2026-06-01T09:08:30Z,24.5,101.4,0.26,0.03
2026-06-01T09:09:00Z,21.24,90.6,0.14,0.37
2026-06-01T09:09:30Z,24.56,40.0,0.39,0.33
2026-06-01T09:10:00Z,25.88,72.4,0.21,0.37
2026-06-01T09:10:30Z,22.78,61.2,0.09,0.46
2026-06-01T09:11:00Z,20.93,40.0,0.24,0.36
2026-06-01T09:11:30Z,23.89,43.9,0.15,0.47
2026-06-01T09:12:00Z,23.1,40.0,0.02,0.44
2026-06-01T09:12:30Z,24.91,76.4,0.08,0.24
2026-06-01T09:13:00Z,19.67,99.9,0.23,0.19
2026-06-01T09:13:30Z,22.44,48.7,0.18,0.03
2026-06-01T09:14:00Z,22.22,87.9,0.22,0.1
2026-06-01T09:14:30Z,22.8,68.3,0.33,0.25
2026-06-01T09:15:00Z,24.36,40.0,0.37,0.27
2026-06-01T09:15:30Z,25.92,61.4,0.07,0.38
2026-06-01T09:16:00Z,21.51,54.4,0.01,0.4
2026-06-01T09:16:30Z,23.75,78.5,0.06,0.45
2026-06-01T09:17:00Z,20.7,80.7,0.13,0.49
2026-06-01T09:17:30Z,23.36,77.6,0.04,0.44
2026-06-01T09:18:00Z,21.81,45.3,0.3,0.25
2026-06-01T09:18:30Z,23.43,42.3,0.19,0.41
2026-06-01T09:19:00Z,20.8,96.5,0.21,0.17
2026-06-01T09:19:30Z,26.02,40.0,0.16,0.16
2026-06-01T09:20:00Z,21.32,40.3,0.29,0.2
2026-06-01T09:20:30Z,18.21,51.2,0.11,0.41
2026-06-01T09:21:00Z,24.44,61.1,0.29,0.05
2026-06-01T09:21:30Z,24.9,40.0,0.11,0.18
2026-06-01T09:22:00Z,21.73,73.7,0.21,0.21
2026-06-01T09:22:30Z,22.74,85.1,0.21,0.3
2026-06-01T09:23:00Z,24.21,40.0,0.08,0.01
2026-06-01T09:23:30Z,24.0,80.7,0.2,0.07
2026-06-01T09:24:00Z,26.79,74.7,0.35,0.13
2026-06-01T09:24:30Z,23.17,40.0,0.03,0.03
2026-06-01T09:25:00Z,21.76,55.8,0.08,0.29
2026-06-01T09:25:30Z,25.28,44.0,0.09,0.49
2026-06-01T09:26:00Z,24.23,60.0,0.23,0.49
2026-06-01T09:26:30Z,25.53,63.8,0.01,0.23
2026-06-01T09:27:00Z,23.1,64.6,0.34,0.45
2026-06-01T09:27:30Z,21.51,52.5,0.3,0.35
2026-06-01T09:28:00Z,23.9,40.0,0.32,0.34
2026-06-01T09:28:30Z,23.88,54.6,0.23,0.0
2026-06-01T09:29:00Z,21.44,73.8,0.11,0.06
2026-06-01T09:29:30Z,21.63,73.5,0.3,0.07
2026-06-01T09:30:00Z,21.21,77.2,0.3,0.21
2026-06-01T09:30:30Z,24.14,56.1,0.06,0.3
2026-06-01T09:31:00Z,24.5,57.1,0.37,0.32
2026-06-01T09:31:30Z,24.32,40.0,0.24,0.01
2026-06-01T09:32:00Z,24.0,78.6,0.05,0.45
2026-06-01T09:32:30Z,21.24,68.9,0.38,0.32
2026-06-01T09:33:00Z,28.7,98.1,0.25,0.06
2026-06-01T09:33:30Z,21.49,61.5,0.31,0.05
2026-06-01T09:34:00Z,20.76,73.5,0.11,0.27
2026-06-01T09:34:30Z,24.38,65.7,0.03,0.03
2026-06-01T09:35:00Z,25.57,64.9,0.15,0.19
2026-06-01T09:35:30Z,27.52,40.0,0.17,0.15
2026-06-01T09:36:00Z,24.35,85.3,0.33,0.36
2026-06-01T09:36:30Z,20.46,40.0,0.28,0.25
2026-06-01T09:37:00Z,23.15,66.9,0.19,0.28
2026-06-01T09:37:30Z,23.3,48.0,0.15,0.4
2026-06-01T09:38:00Z,20.62,62.3,0.29,0.25
2026-06-01T09:38:30Z,22.32,60.2,0.2,0.18
2026-06-01T09:39:00Z,24.84,62.9,0.08,0.5
2026-06-01T09:39:30Z,26.34,47.7,0.32,0.13
2026-06-01T09:40:00Z,24.07,96.2,0.36,0.46
2026-06-01T09:40:30Z,21.97,106.1,0.02,0.23
2026-06-01T09:41:00Z,23.8,65.5,0.22,0.37
2026-06-01T09:41:30Z,22.25,107.8,0.05,0.4
2026-06-01T09:42:00Z,26.55,75.2,0.09,0.31
2026-06-01T09:42:30Z,27.5,74.9,0.37,0.29
2026-06-01T09:43:00Z,21.46,68.3,0.27,0.42
2026-06-01T09:43:30Z,23.3,74.2,0.05,0.46
2026-06-01T09:44:00Z,26.81,40.0,0.22,0.4
2026-06-01T09:44:30Z,25.42,49.5,0.37,0.29
2026-06-01T09:45:00Z,24.88,40.0,0.25,0.49
2026-06-01T09:45:30Z,25.36,58.4,0.16,0.32
2026-06-01T09:46:00Z,24.37,51.9,0.25,0.15
2026-06-01T09:46:30Z,29.36,54.6,0.18,0.1
2026-06-01T09:47:00Z,24.79,40.0,0.14,0.11
2026-06-01T09:47:30Z,24.69,40.0,0.08,0.38
2026-06-01T09:48:00Z,20.72,40.0,0.15,0.31
2026-06-01T09:48:30Z,25.44,61.9,0.25,0.02
2026-06-01T09:49:00Z,25.17,92.0,0.05,0.48
2026-06-01T09:49:30Z,23.29,73.5,0.22,0.19
2026-06-01T09:50:00Z,21.45,54.5,0.08,0.24
2026-06-01T09:50:30Z,25.5,80.1,0.07,0.07
2026-06-01T09:51:00Z,24.61,40.0,0.09,0.12
2026-06-01T09:51:30Z,25.76,80.3,0.05,0.22
2026-06-01T09:52:00Z,21.6,51.2,0.26,0.38
2026-06-01T09:52:30Z,21.87,91.2,0.27,0.2
2026-06-01T09:53:00Z,23.28,40.0,0.13,0.03
2026-06-01T09:53:30Z,25.63,81.1,0.25,0.47
2026-06-01T09:54:00Z,24.73,60.5,0.35,0.03
2026-06-01T09:54:30Z,24.63,74.6,0.36,0.06
2026-06-01T09:55:00Z,23.73,60.8,0.08,0.28
2026-06-01T09:55:30Z,23.12,40.0,0.1,0.1
2026-06-01T09:56:00Z,24.19,40.0,0.22,0.01
2026-06-01T09:56:30Z,26.13,40.0,0.38,0.15
2026-06-01T09:57:00Z,21.79,78.9,0.34,0.13
2026-06-01T09:57:30Z,26.08,60.4,0.4,0.12
2026-06-01T09:58:00Z,24.71,95.0,0.22,0.33
2026-06-01T09:58:30Z,24.76,53.3,0.14,0.23
2026-06-01T09:59:00Z,30.85,72.5,0.13,0.12
2026-06-01T09:59:30Z,21.15,44.5,0.24,0.41
2026-06-01T10:00:00Z,21.09,55.9,0.25,0.01
2026-06-01T10:00:30Z,23.67,53.5,0.13,0.14
2026-06-01T10:01:00Z,22.2,56.5,0.14,0.32
2026-06-01T10:01:30Z,24.68,65.1,0.02,0.38
2026-06-01T10:02:00Z,21.78,57.3,0.37,0.32
2026-06-01T10:02:30Z,27.08,95.5,0.15,0.36
2026-06-01T10:03:00Z,25.58,93.2,0.12,0.43
2026-06-01T10:03:30Z,23.01,44.3,0.23,0.48
2026-06-01T10:04:00Z,23.75,81.4,0.12,0.15
2026-06-01T10:04:30Z,24.33,43.6,0.12,0.02
2026-06-01T10:05:00Z,23.94,95.8,0.1,0.48
2026-06-01T10:05:30Z,22.22,74.7,0.26,0.04
2026-06-01T10:06:00Z,23.28,70.1,0.15,0.24
2026-06-01T10:06:30Z,26.25,58.4,0.36,0.08
2026-06-01T10:07:00Z,20.2,40.0,0.36,0.1
2026-06-01T10:07:30Z,26.67,82.3,0.39,0.16
2026-06-01T10:08:00Z,18.75,64.9,0.03,0.12
2026-06-01T10:08:30Z,25.25,66.2,0.08,0.49
2026-06-01T10:09:00Z,23.78,40.0,0.08,0.23
2026-06-01T10:09:30Z,24.54,40.0,0.33,0.22
2026-06-01T10:10:00Z,22.05,58.1,0.39,0.02
2026-06-01T10:10:30Z,20.17,57.2,0.27,0.45
2026-06-01T10:11:00Z,24.09,68.3,0.33,0.41
2026-06-01T10:11:30Z,21.59,40.0,0.35,0.1
2026-06-01T10:12:00Z,23.91,76.0,0.2,0.33
2026-06-01T10:12:30Z,25.07,40.0,0.2,0.1
2026-06-01T10:13:00Z,21.03,55.5,0.02,0.36
2026-06-01T10:13:30Z,25.3,81.0,0.34,0.05
2026-06-01T10:14:00Z,21.83,50.4,0.09,0.05
2026-06-01T10:14:30Z,23.12,69.2,0.07,0.05
2026-06-01T10:15:00Z,21.02,63.1,0.17,0.46
2026-06-01T10:15:30Z,26.28,56.0,0.27,0.44
2026-06-01T10:16:00Z,21.6,88.1,0.04,0.12
2026-06-01T10:16:30Z,24.82,56.9,0.0,0.48
2026-06-01T10:17:00Z,25.18,76.8,0.11,0.34
2026-06-01T10:17:30Z,23.06,58.5,0.18,0.42
2026-06-01T10:18:00Z,24.58,92.3,0.2,0.18
2026-06-01T10:18:30Z,26.65,61.1,0.17,0.21
2026-06-01T10:19:00Z,25.73,52.4,0.31,0.24
2026-06-01T10:19:30Z,23.2,40.0,0.01,0.08
2026-06-01T10:20:00Z,21.07,59.1,0.32,0.17
2026-06-01T10:20:30Z,23.88,40.8,0.19,0.11
2026-06-01T10:21:00Z,20.14,50.5,0.3,0.21
2026-06-01T10:21:30Z,24.91,55.9,0.16,0.04
2026-06-01T10:22:00Z,29.87,70.1,0.15,0.32
2026-06-01T10:22:30Z,22.87,91.0,0.33,0.35
2026-06-01T10:23:00Z,25.49,40.0,0.3,0.03
2026-06-01T10:23:30Z,23.59,68.4,0.13,0.45
2026-06-01T10:24:00Z,25.28,74.4,0.17,0.29
2026-06-01T10:24:30Z,24.52,55.3,0.33,0.13
2026-06-01T10:25:00Z,25.14,40.0,0.1,0.42
2026-06-01T10:25:30Z,24.57,40.0,0.2,0.12
2026-06-01T10:26:00Z,22.53,73.3,0.18,0.11
2026-06-01T10:26:30Z,23.03,40.0,0.2,0.27
2026-06-01T10:27:00Z,25.01,54.8,0.27,0.12
2026-06-01T10:27:30Z,23.71,65.3,0.38,0.07
2026-06-01T10:28:00Z,24.96,43.8,0.21,0.45
2026-06-01T10:28:30Z,23.26,56.3,0.08,0.03
2026-06-01T10:29:00Z,27.53,71.8,0.01,0.27
2026-06-01T10:29:30Z,25.33,83.5,0.34,0.34
2026-06-01T10:30:00Z,26.67,52.9,0.11,0.5
2026-06-01T10:30:30Z,21.09,40.0,0.34,0.37
2026-06-01T10:31:00Z,20.98,75.6,0.12,0.07
2026-06-01T10:31:30Z,23.16,83.5,0.11,0.13
2026-06-01T10:32:00Z,24.55,40.0,0.21,0.48
2026-06-01T10:32:30Z,23.8,59.3,0.34,0.24
2026-06-01T10:33:00Z,24.71,60.5,0.17,0.21
2026-06-01T10:33:30Z,23.08,72.7,0.4,0.26
2026-06-01T10:34:00Z,26.12,54.5,0.17,0.08
2026-06-01T10:34:30Z,25.31,47.6,0.26,0.26
2026-06-01T10:35:00Z,22.59,91.9,0.1,0.25
2026-06-01T10:35:30Z,21.6,40.0,0.12,0.34
2026-06-01T10:36:00Z,25.28,50.0,0.01,0.42
2026-06-01T10:36:30Z,23.33,58.7,0.08,0.0
2026-06-01T10:37:00Z,25.36,86.3,0.39,0.11
2026-06-01T10:37:30Z,22.12,40.0,0.0,0.05
2026-06-01T10:38:00Z,23.5,74.9,0.29,0.19
2026-06-01T10:38:30Z,24.3,92.4,0.21,0.46
2026-06-01T10:39:00Z,22.13,40.0,0.03,0.19
2026-06-01T10:39:30Z,23.64,42.5,0.31,0.08
2026-06-01T10:40:00Z,27.05,42.5,0.31,0.04
2026-06-01T10:40:30Z,22.32,65.0,0.38,0.25
2026-06-01T10:41:00Z,25.79,71.2,0.14,0.18
2026-06-01T10:41:30Z,24.77,69.7,0.11,0.28
2026-06-01T10:42:00Z,20.92,57.7,0.1,0.36
2026-06-01T10:42:30Z,22.32,74.0,0.3,0.49
2026-06-01T10:43:00Z,24.83,74.8,0.0,0.14
2026-06-01T10:43:30Z,25.51,72.2,0.13,0.39
2026-06-01T10:44:00Z,25.43,69.9,0.04,0.11
2026-06-01T10:44:30Z,22.83,50.0,0.21,0.06
2026-06-01T10:45:00Z,23.89,91.0,0.16,0.39
2026-06-01T10:45:30Z,23.31,48.9,0.23,0.19
2026-06-01T10:46:00Z,23.71,90.9,0.05,0.4
2026-06-01T10:46:30Z,23.21,40.0,0.09,0.46
2026-06-01T10:47:00Z,22.02,40.0,0.23,0.44
2026-06-01T10:47:30Z,24.77,40.0,0.13,0.27
2026-06-01T10:48:00Z,22.55,75.3,0.19,0.43
2026-06-01T10:48:30Z,25.33,49.2,0.2,0.03
2026-06-01T10:49:00Z,22.78,48.3,0.22,0.43
2026-06-01T10:49:30Z,23.59,51.4,0.36,0.14
2026-06-01T10:50:00Z,19.99,43.0,0.27,0.22
2026-06-01T10:50:30Z,22.76,61.9,0.4,0.09
2026-06-01T10:51:00Z,20.7,55.4,0.25,0.18
2026-06-01T10:51:30Z,23.92,74.0,0.35,0.17
2026-06-01T10:52:00Z,22.12,52.2,0.26,0.36
2026-06-01T10:52:30Z,24.12,70.0,0.13,0.31
2026-06-01T10:53:00Z,24.47,50.9,0.16,0.18
2026-06-01T10:53:30Z,21.62,58.7,0.3,0.14
2026-06-01T10:54:00Z,22.92,70.4,0.28,0.13
2026-06-01T10:54:30Z,25.9,49.3,0.2,0.15
2026-06-01T10:55:00Z,20.15,92.6,0.01,0.13
2026-06-01T10:55:30Z,23.54,62.4,0.04,0.26
2026-06-01T10:56:00Z,21.2,77.3,0.4,0.35
2026-06-01T10:56:30Z,23.41,40.0,0.15,0.06
2026-06-01T10:57:00Z,20.81,65.3,0.26,0.33
2026-06-01T10:57:30Z,27.01,61.8,0.35,0.36
2026-06-01T10:58:00Z,22.69,40.0,0.13,0.02
2026-06-01T10:58:30Z,23.57,41.3,0.08,0.43
2026-06-01T10:59:00Z,21.97,53.7,0.15,0.29
2026-06-01T10:59:30Z,22.83,80.5,0.13,0.12
2026-06-01T11:00:00Z,23.02,40.0,0.37,0.21
2026-06-01T11:00:30Z,21.79,59.1,0.18,0.12
2026-06-01T11:01:00Z,20.54,57.8,0.25,0.17
2026-06-01T11:01:30Z,23.91,73.4,0.23,0.17
2026-06-01T11:02:00Z,20.85,59.9,0.17,0.13
2026-06-01T11:02:30Z,25.68,40.0,0.19,0.39
2026-06-01T11:03:00Z,22.18,60.9,0.1,0.25
2026-06-01T11:03:30Z,25.12,55.3,0.06,0.25
2026-06-01T11:04:00Z,24.71,49.0,0.11,0.49
2026-06-01T11:04:30Z,21.68,64.4,0.18,0.39
2026-06-01T11:05:00Z,20.42,40.0,0.25,0.31
2026-06-01T11:05:30Z,23.27,77.8,0.28,0.26
2026-06-01T11:06:00Z,20.93,66.0,0.05,0.08
2026-06-01T11:06:30Z,24.09,67.1,0.04,0.31
2026-06-01T11:07:00Z,22.26,42.7,0.25,0.03
2026-06-01T11:07:30Z,22.14,44.6,0.21,0.32
2026-06-01T11:08:00Z,22.65,90.9,0.07,0.19
2026-06-01T11:08:30Z,20.68,79.9,0.2,0.37
2026-06-01T11:09:00Z,22.13,54.2,0.1,0.04
2026-06-01T11:09:30Z,24.25,56.9,0.01,0.23
2026-06-01T11:10:00Z,22.94,92.2,0.05,0.25
2026-06-01T11:10:30Z,21.34,84.4,0.33,0.28
2026-06-01T11:11:00Z,23.38,70.6,0.07,0.03
2026-06-01T11:11:30Z,25.74,40.0,0.35,0.34
2026-06-01T11:12:00Z,24.19,70.1,0.27,0.49
2026-06-01T11:12:30Z,19.29,40.0,0.11,0.43
2026-06-01T11:13:00Z,22.62,74.9,0.33,0.04
2026-06-01T11:13:30Z,22.89,44.4,0.27,0.14
