timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,cart_upstream_error_rate,product_upstream_error_rate,active_connections
2026-06-01T06:15:00Z,57.03,36.2,0.0,0.5,0.04,374
2026-06-01T06:15:30Z,78.63,10.0,0.0,0.09,0.02,370
2026-06-01T06:16:00Z,70.65,40.3,1.04,0.08,0.12,377
2026-06-01T06:16:30Z,78.35,23.3,0.0,0.11,0.23,371
2026-06-01T06:17:00Z,68.58,10.0,0.0,0.8,0.04,376
2026-06-01T06:17:30Z,76.63,33.9,0.0,0.53,0.15,390
2026-06-01T06:18:00Z,72.68,38.8,0.0,0.72,0.29,379
2026-06-01T06:18:30Z,61.71,10.0,1.5,0.79,0.09,365
2026-06-01T06:19:00Z,70.2,10.0,1.09,0.69,0.03,391
2026-06-01T06:19:30Z,75.0,14.0,0.67,0.0,0.17,379
2026-06-01T06:20:00Z,58.47,19.9,0.0,0.33,0.07,357
2026-06-01T06:20:30Z,67.65,10.0,0.0,0.17,0.2,370
2026-06-01T06:21:00Z,71.5,27.9,0.0,0.45,0.17,361
2026-06-01T06:21:30Z,76.94,41.6,1.5,0.37,0.05,383
2026-06-01T06:22:00Z,79.93,14.7,1.31,0.5,0.11,388
2026-06-01T06:22:30Z,62.84,28.2,0.0,0.7,0.29,380
2026-06-01T06:23:00Z,58.88,33.8,0.0,0.38,0.13,371
2026-06-01T06:23:30Z,77.94,29.1,0.0,0.7,0.27,369
2026-06-01T06:24:00Z,78.74,26.7,0.0,0.56,0.14,387
2026-06-01T06:24:30Z,72.62,28.8,0.0,0.47,0.24,349
2026-06-01T06:25:00Z,64.76,38.6,0.0,0.73,0.08,365
2026-06-01T06:25:30Z,74.13,18.9,0.0,0.04,0.03,349
2026-06-01T06:26:00Z,62.64,20.4,0.0,0.4,0.19,372
2026-06-01T06:26:30Z,70.2,10.0,0.34,0.33,0.03,378
2026-06-01T06:27:00Z,66.84,10.0,0.4,0.71,0.08,391
2026-06-01T06:27:30Z,76.68,27.0,0.24,0.11,0.17,385
2026-06-01T06:28:00Z,64.9,21.0,0.0,0.79,0.09,366
2026-06-01T06:28:30Z,65.86,10.0,0.0,0.64,0.03,361
2026-06-01T06:29:00Z,81.93,42.0,0.06,0.64,0.25,363
2026-06-01T06:29:30Z,71.59,10.0,0.23,0.68,0.04,383
2026-06-01T06:30:00Z,69.98,11.9,0.0,0.07,0.11,393
2026-06-01T06:30:30Z,69.57,48.4,0.43,0.42,0.12,345
2026-06-01T06:31:00Z,86.42,26.8,0.0,0.12,0.28,361
2026-06-01T06:31:30Z,70.86,10.0,0.0,0.47,0.05,389
2026-06-01T06:32:00Z,69.67,19.3,0.0,0.15,0.17,368
2026-06-01T06:32:30Z,63.63,14.4,1.37,0.06,0.1,376
2026-06-01T06:33:00Z,74.01,16.7,0.26,0.1,0.28,379
2026-06-01T06:33:30Z,68.22,18.1,0.0,0.17,0.02,402
2026-06-01T06:34:00Z,66.76,16.9,0.0,0.0,0.03,386
2026-06-01T06:34:30Z,74.02,42.6,0.0,0.32,0.19,385
2026-06-01T06:35:00Z,62.57,11.6,0.68,0.62,0.14,399
2026-06-01T06:35:30Z,70.17,24.1,1.5,0.46,0.22,352
2026-06-01T06:36:00Z,64.96,10.0,0.0,0.24,0.16,351
2026-06-01T06:36:30Z,68.14,10.0,0.0,0.73,0.14,389
2026-06-01T06:37:00Z,69.25,33.3,0.0,0.16,0.2,393
2026-06-01T06:37:30Z,71.43,40.3,0.0,0.21,0.15,365
2026-06-01T06:38:00Z,77.4,15.8,0.0,0.46,0.14,369
2026-06-01T06:38:30Z,70.11,17.0,0.0,0.37,0.04,373
2026-06-01T06:39:00Z,78.56,10.0,1.5,0.14,0.15,369
2026-06-01T06:39:30Z,71.79,26.2,0.62,0.42,0.16,373
2026-06-01T06:40:00Z,68.49,12.2,0.12,0.71,0.17,377
2026-06-01T06:40:30Z,67.93,25.9,0.0,0.8,0.15,386
2026-06-01T06:41:00Z,65.78,10.0,1.14,0.43,0.23,379
2026-06-01T06:41:30Z,65.63,18.6,0.0,0.35,0.13,374
2026-06-01T06:42:00Z,62.88,35.9,0.0,0.67,0.09,387
2026-06-01T06:42:30Z,71.75,28.2,0.0,0.67,0.24,392
2026-06-01T06:43:00Z,82.2,32.7,1.5,0.16,0.23,382
2026-06-01T06:43:30Z,71.94,10.0,0.76,0.19,0.18,402
2026-06-01T06:44:00Z,64.31,27.9,0.0,0.67,0.29,364
2026-06-01T06:44:30Z,72.52,23.1,0.24,0.67,0.19,376
2026-06-01T06:45:00Z,77.76,12.9,0.0,0.66,0.29,391
2026-06-01T06:45:30Z,68.11,37.2,1.0,0.1,0.07,388
2026-06-01T06:46:00Z,79.89,36.7,0.78,0.79,0.09,380
2026-06-01T06:46:30Z,75.74,30.7,0.0,0.6,0.05,376
2026-06-01T06:47:00Z,73.17,25.1,0.6,0.26,0.2,377
2026-06-01T06:47:30Z,71.82,38.4,1.44,0.24,0.29,381
2026-06-01T06:48:00Z,80.44,21.0,0.0,0.31,0.3,376
2026-06-01T06:48:30Z,72.12,14.7,0.0,0.21,0.15,371
2026-06-01T06:49:00Z,77.49,17.7,0.0,0.7,0.26,385
2026-06-01T06:49:30Z,64.44,38.0,1.5,0.74,0.19,377
2026-06-01T06:50:00Z,75.7,44.8,0.0,0.56,0.24,395
2026-06-01T06:50:30Z,65.45,10.0,0.0,0.65,0.24,380
2026-06-01T06:51:00Z,83.98,13.3,0.8,0.27,0.14,399
2026-06-01T06:51:30Z,57.16,17.6,0.72,0.69,0.09,383
2026-06-01T06:52:00Z,71.19,10.0,0.0,0.21,0.16,369
2026-06-01T06:52:30Z,85.35,39.3,0.0,0.45,0.21,387
2026-06-01T06:53:00Z,64.5,18.7,0.25,0.62,0.02,371
2026-06-01T06:53:30Z,77.25,21.2,0.14,0.56,0.25,381
2026-06-01T06:54:00Z,78.32,24.0,0.11,0.69,0.27,416
2026-06-01T06:54:30Z,72.26,17.1,0.0,0.27,0.18,390
2026-06-01T06:55:00Z,72.16,35.2,0.95,0.61,0.19,399
2026-06-01T06:55:30Z,71.9,43.1,0.0,0.31,0.15,388
2026-06-01T06:56:00Z,65.33,10.0,0.46,0.53,0.25,364
2026-06-01T06:56:30Z,65.36,51.0,0.0,0.34,0.0,382
2026-06-01T06:57:00Z,68.95,36.3,0.0,0.6,0.14,417
2026-06-01T06:57:30Z,68.93,21.2,0.8,0.44,0.02,373
2026-06-01T06:58:00Z,70.11,10.0,0.0,0.18,0.11,405
2026-06-01T06:58:30Z,71.46,10.0,0.68,0.1,0.2,359
2026-06-01T06:59:00Z,74.22,10.0,0.0,0.39,0.07,376
2026-06-01T06:59:30Z,71.68,10.0,0.5,0.08,0.1,390
2026-06-01T07:00:00Z,68.61,10.0,0.0,0.48,0.16,400
2026-06-01T07:00:30Z,74.75,34.7,0.85,0.08,0.16,376
2026-06-01T07:01:00Z,78.86,13.3,0.42,0.49,0.14,398
2026-06-01T07:01:30Z,72.18,10.0,1.05,0.28,0.22,378
2026-06-01T07:02:00Z,80.28,12.5,0.87,0.06,0.04,363
2026-06-01T07:02:30Z,69.34,11.7,0.0,0.61,0.03,394
2026-06-01T07:03:00Z,77.98,10.0,1.46,0.09,0.25,406
2026-06-01T07:03:30Z,85.81,10.0,0.23,0.72,0.14,398
2026-06-01T07:04:00Z,74.2,27.2,0.21,0.72,0.04,354
2026-06-01T07:04:30Z,69.14,44.7,1.5,0.26,0.18,366
2026-06-01T07:05:00Z,80.88,10.0,0.0,0.43,0.28,384
2026-06-01T07:05:30Z,84.33,10.0,0.1,0.44,0.23,364
2026-06-01T07:06:00Z,79.58,10.0,0.0,0.31,0.03,382
2026-06-01T07:06:30Z,72.39,23.9,0.0,0.6,0.27,371
2026-06-01T07:07:00Z,71.56,16.4,0.0,0.1,0.24,378
2026-06-01T07:07:30Z,83.41,13.7,0.29,0.16,0.23,367
2026-06-01T07:08:00Z,70.53,10.0,1.09,0.33,0.26,389
2026-06-01T07:08:30Z,75.64,10.0,0.0,0.77,0.21,408
2026-06-01T07:09:00Z,54.76,11.6,0.12,0.78,0.19,390
2026-06-01T07:09:30Z,77.12,50.2,1.39,0.09,0.19,414
2026-06-01T07:10:00Z,70.36,16.3,0.0,0.76,0.06,373
2026-06-01T07:10:30Z,73.78,20.5,0.0,0.12,0.07,387
2026-06-01T07:11:00Z,65.36,10.0,0.74,0.59,0.12,386
2026-06-01T07:11:30Z,61.54,24.1,0.66,0.03,0.16,396
2026-06-01T07:12:00Z,67.39,10.3,1.5,0.09,0.2,395
2026-06-01T07:12:30Z,66.74,32.8,0.8,0.28,0.25,397
2026-06-01T07:13:00Z,83.52,28.9,0.02,0.49,0.08,380
2026-06-01T07:13:30Z,75.5,24.3,0.0,0.01,0.07,378
2026-06-01T07:14:00Z,57.4,17.8,0.16,0.56,0.08,368
2026-06-01T07:14:30Z,78.46,30.6,0.0,0.19,0.06,396
2026-06-01T07:15:00Z,82.36,10.0,0.0,0.13,0.2,408
2026-06-01T07:15:30Z,75.05,10.8,0.0,0.0,0.06,388
2026-06-01T07:16:00Z,68.11,15.8,1.1,0.01,0.06,414
2026-06-01T07:16:30Z,75.4,26.1,0.84,0.79,0.29,383
2026-06-01T07:17:00Z,90.41,32.3,1.09,0.32,0.01,395
2026-06-01T07:17:30Z,77.38,12.0,0.0,0.25,0.11,392
2026-06-01T07:18:00Z,72.82,26.2,0.69,0.19,0.22,421
2026-06-01T07:18:30Z,86.1,10.5,0.08,0.61,0.22,415
2026-06-01T07:19:00Z,76.18,60.2,0.37,0.76,0.27,409
2026-06-01T07:19:30Z,71.72,13.5,0.88,0.63,0.27,393
2026-06-01T07:20:00Z,75.37,10.0,0.0,0.51,0.04,369
2026-06-01T07:20:30Z,75.0,20.3,0.0,0.38,0.11,384
2026-06-01T07:21:00Z,76.07,17.3,0.38,0.78,0.25,395
2026-06-01T07:21:30Z,65.22,22.2,0.0,0.22,0.01,399
2026-06-01T07:22:00Z,68.06,10.0,0.37,0.24,0.2,409
2026-06-01T07:22:30Z,68.28,40.7,0.0,0.65,0.09,389
2026-06-01T07:23:00Z,79.01,10.0,0.25,0.73,0.05,389
2026-06-01T07:23:30Z,80.03,37.7,0.0,0.38,0.03,412
2026-06-01T07:24:00Z,88.28,18.4,0.0,0.55,0.21,408
2026-06-01T07:24:30Z,84.82,10.0,0.0,0.49,0.07,400
2026-06-01T07:25:00Z,84.12,10.0,1.5,0.02,0.1,396
2026-06-01T07:25:30Z,79.67,27.5,0.19,0.72,0.21,403
2026-06-01T07:26:00Z,69.58,15.2,1.22,0.24,0.23,389
2026-06-01T07:26:30Z,87.01,22.0,0.0,0.25,0.22,412
2026-06-01T07:27:00Z,65.27,21.3,0.0,0.48,0.13,386
2026-06-01T07:27:30Z,76.54,23.2,0.58,0.09,0.11,397
2026-06-01T07:28:00Z,77.65,11.8,0.0,0.59,0.11,414
2026-06-01T07:28:30Z,65.8,20.7,0.63,0.33,0.15,386
2026-06-01T07:29:00Z,85.18,41.8,0.0,0.44,0.04,417
2026-06-01T07:29:30Z,88.65,38.6,0.0,0.18,0.3,415
2026-06-01T07:30:00Z,76.47,23.8,1.41,0.1,0.17,380
2026-06-01T07:30:30Z,75.05,10.0,0.0,0.0,0.0,411
2026-06-01T07:31:00Z,69.02,12.4,0.0,0.54,0.09,397
2026-06-01T07:31:30Z,72.93,10.0,0.0,0.36,0.13,419
2026-06-01T07:32:00Z,79.19,10.0,0.47,0.34,0.25,380
2026-06-01T07:32:30Z,76.27,28.9,0.22,0.79,0.21,409
2026-06-01T07:33:00Z,97.6,26.7,1.5,0.74,0.04,424
2026-06-01T07:33:30Z,80.75,10.0,0.97,0.42,0.01,408
2026-06-01T07:34:00Z,81.88,27.0,0.0,0.56,0.29,393
2026-06-01T07:34:30Z,73.03,16.3,0.21,0.75,0.2,419
2026-06-01T07:35:00Z,80.66,37.0,0.0,0.72,0.0,403
2026-06-01T07:35:30Z,81.22,34.1,0.0,0.55,0.17,409
2026-06-01T07:36:00Z,83.36,61.6,0.0,0.06,0.06,386
2026-06-01T07:36:30Z,77.95,49.7,0.95,0.08,0.19,396
2026-06-01T07:37:00Z,84.86,29.3,0.0,0.57,0.11,428
2026-06-01T07:37:30Z,85.59,26.4,0.0,0.6,0.09,407
2026-06-01T07:38:00Z,92.18,10.0,0.0,0.79,0.3,421
2026-06-01T07:38:30Z,72.49,27.2,0.0,0.08,0.1,422
2026-06-01T07:39:00Z,65.27,27.9,0.77,0.68,0.14,410
2026-06-01T07:39:30Z,80.34,38.6,0.0,0.29,0.02,396
2026-06-01T07:40:00Z,88.22,10.0,1.13,0.51,0.05,382
2026-06-01T07:40:30Z,93.37,10.0,0.86,0.73,0.27,402
2026-06-01T07:41:00Z,90.84,19.9,0.0,0.58,0.18,385
2026-06-01T07:41:30Z,84.32,18.3,0.0,0.12,0.11,400
2026-06-01T07:42:00Z,77.2,28.4,0.0,0.72,0.16,405
2026-06-01T07:42:30Z,94.43,17.4,1.09,0.71,0.06,382
2026-06-01T07:43:00Z,89.07,11.2,0.2,0.57,0.15,405
2026-06-01T07:43:30Z,80.42,18.3,0.01,0.46,0.26,414
2026-06-01T07:44:00Z,80.85,32.8,0.36,0.02,0.18,392
2026-06-01T07:44:30Z,84.84,10.0,1.12,0.15,0.07,391
2026-06-01T07:45:00Z,75.79,30.0,0.72,0.06,0.29,404
2026-06-01T07:45:30Z,74.4,10.0,0.75,0.39,0.08,424
2026-06-01T07:46:00Z,76.8,31.7,0.98,0.17,0.29,362
2026-06-01T07:46:30Z,67.94,10.0,1.5,0.38,0.09,409
2026-06-01T07:47:00Z,77.57,42.5,0.0,0.11,0.04,397
2026-06-01T07:47:30Z,77.48,33.6,0.0,0.62,0.21,427
2026-06-01T07:48:00Z,75.07,11.2,1.5,0.48,0.24,381
2026-06-01T07:48:30Z,78.81,35.1,0.0,0.72,0.07,403
2026-06-01T07:49:00Z,79.73,52.2,0.52,0.3,0.24,419
2026-06-01T07:49:30Z,89.55,56.2,0.0,0.16,0.06,381
2026-06-01T07:50:00Z,77.72,33.1,0.0,0.48,0.17,411
2026-06-01T07:50:30Z,88.65,10.0,0.0,0.7,0.14,411
2026-06-01T07:51:00Z,78.94,16.1,0.0,0.6,0.17,410
2026-06-01T07:51:30Z,82.77,10.0,1.05,0.48,0.11,382
2026-06-01T07:52:00Z,86.64,19.3,0.69,0.2,0.04,419
2026-06-01T07:52:30Z,84.77,45.7,0.0,0.35,0.04,395
2026-06-01T07:53:00Z,82.19,12.7,1.08,0.18,0.18,406
2026-06-01T07:53:30Z,78.04,24.5,0.07,0.16,0.21,405
2026-06-01T07:54:00Z,71.5,10.0,0.17,0.73,0.13,408
2026-06-01T07:54:30Z,74.28,10.0,0.24,0.25,0.27,421
2026-06-01T07:55:00Z,81.62,33.2,0.0,0.46,0.01,414
2026-06-01T07:55:30Z,85.94,10.0,0.0,0.21,0.23,413
2026-06-01T07:56:00Z,89.52,37.2,0.0,0.67,0.07,413
2026-06-01T07:56:30Z,81.97,16.1,0.19,0.66,0.01,420
2026-06-01T07:57:00Z,87.61,21.1,0.37,0.43,0.02,382
2026-06-01T07:57:30Z,90.71,31.7,0.0,0.07,0.06,400
2026-06-01T07:58:00Z,93.06,29.9,0.0,0.36,0.07,381
2026-06-01T07:58:30Z,81.78,27.8,1.18,0.6,0.13,426
2026-06-01T07:59:00Z,77.16,42.1,0.0,0.04,0.01,413
2026-06-01T07:59:30Z,81.3,10.0,1.5,0.66,0.08,397
2026-06-01T08:00:00Z,85.44,28.3,0.0,0.23,0.14,400
2026-06-01T08:00:30Z,87.59,10.0,0.0,0.2,0.05,387
2026-06-01T08:01:00Z,84.95,18.4,0.16,0.2,0.05,407
2026-06-01T08:01:30Z,82.99,29.5,0.0,0.7,0.22,400
2026-06-01T08:02:00Z,83.09,14.3,0.0,0.73,0.29,433
2026-06-01T08:02:30Z,80.39,16.3,1.26,0.11,0.18,408
2026-06-01T08:03:00Z,75.55,10.0,0.0,0.07,0.04,412
2026-06-01T08:03:30Z,90.07,10.0,0.16,0.67,0.2,409
2026-06-01T08:04:00Z,83.31,22.7,0.0,0.11,0.22,419
2026-06-01T08:04:30Z,82.47,24.7,0.16,0.7,0.02,414
2026-06-01T08:05:00Z,81.63,11.8,1.5,0.75,0.11,405
2026-06-01T08:05:30Z,88.2,46.4,1.5,0.12,0.12,402
2026-06-01T08:06:00Z,79.05,12.3,0.0,0.73,0.18,393
2026-06-01T08:06:30Z,85.0,34.3,0.4,0.47,0.24,389
2026-06-01T08:07:00Z,87.65,10.0,0.0,0.46,0.04,399
2026-06-01T08:07:30Z,82.91,35.0,0.0,0.24,0.09,414
2026-06-01T08:08:00Z,77.36,21.5,1.5,0.34,0.08,384
2026-06-01T08:08:30Z,83.66,26.4,0.0,0.17,0.05,429
2026-06-01T08:09:00Z,90.96,10.0,0.0,0.36,0.1,393
2026-06-01T08:09:30Z,86.77,59.3,0.04,0.37,0.07,414
2026-06-01T08:10:00Z,83.9,10.0,0.3,0.66,0.26,437
2026-06-01T08:10:30Z,83.63,11.5,1.43,0.28,0.11,414
2026-06-01T08:11:00Z,97.97,10.0,0.0,0.34,0.06,436
2026-06-01T08:11:30Z,84.06,10.0,0.0,0.05,0.17,406
2026-06-01T08:12:00Z,81.57,10.0,0.0,0.65,0.05,408
2026-06-01T08:12:30Z,72.67,30.9,0.84,0.44,0.03,444
2026-06-01T08:13:00Z,86.17,23.8,0.22,0.3,0.17,420
2026-06-01T08:13:30Z,79.67,14.6,0.5,0.62,0.02,397
2026-06-01T08:14:00Z,88.27,58.6,0.0,0.04,0.16,417
2026-06-01T08:14:30Z,83.37,37.0,0.0,0.29,0.21,413
2026-06-01T08:15:00Z,95.58,37.4,0.18,0.07,0.22,415
2026-06-01T08:15:30Z,82.26,10.0,0.0,0.24,0.25,421
2026-06-01T08:16:00Z,81.63,34.4,0.01,0.06,0.14,416
2026-06-01T08:16:30Z,80.58,21.1,1.1,0.14,0.26,431
2026-06-01T08:17:00Z,82.12,38.0,0.69,0.27,0.27,400
2026-06-01T08:17:30Z,82.0,35.7,0.0,0.38,0.27,405
2026-06-01T08:18:00Z,83.08,10.0,0.48,0.32,0.04,410
2026-06-01T08:18:30Z,87.18,10.6,0.0,0.23,0.17,395
2026-06-01T08:19:00Z,87.91,10.0,0.8,0.12,0.1,401
2026-06-01T08:19:30Z,91.13,18.3,0.74,0.39,0.28,426
2026-06-01T08:20:00Z,86.25,10.0,1.5,0.77,0.29,393
2026-06-01T08:20:30Z,90.68,17.6,0.0,0.17,0.14,401
2026-06-01T08:21:00Z,93.9,46.0,0.44,0.17,0.26,388
2026-06-01T08:21:30Z,86.36,14.9,0.0,0.6,0.26,430
2026-06-01T08:22:00Z,93.73,52.7,0.0,0.4,0.28,414
2026-06-01T08:22:30Z,90.48,10.4,0.02,0.15,0.22,395
2026-06-01T08:23:00Z,92.95,12.4,0.16,0.02,0.01,430
2026-06-01T08:23:30Z,96.1,30.6,0.0,0.04,0.27,402
2026-06-01T08:24:00Z,93.08,19.0,0.53,0.68,0.02,420
2026-06-01T08:24:30Z,81.99,50.1,0.0,0.33,0.25,403
2026-06-01T08:25:00Z,90.96,17.7,0.23,0.36,0.16,420
2026-06-01T08:25:30Z,78.82,43.2,0.53,0.13,0.01,420
2026-06-01T08:26:00Z,92.53,10.0,0.0,0.38,0.26,403
2026-06-01T08:26:30Z,83.43,11.5,0.0,0.03,0.19,414
2026-06-01T08:27:00Z,91.2,10.0,1.2,0.69,0.11,446
2026-06-01T08:27:30Z,77.34,29.6,0.0,0.1,0.19,419
2026-06-01T08:28:00Z,92.33,39.4,1.05,0.12,0.15,433
2026-06-01T08:28:30Z,85.91,10.0,0.0,0.05,0.08,425
2026-06-01T08:29:00Z,92.54,17.1,0.57,0.13,0.27,426
2026-06-01T08:29:30Z,82.54,17.4,0.0,0.56,0.1,410
2026-06-01T08:30:00Z,80.23,10.0,0.32,0.1,0.28,410
2026-06-01T08:30:30Z,90.22,18.1,0.0,0.68,0.11,427
2026-06-01T08:31:00Z,92.22,18.6,0.0,0.24,0.27,430
2026-06-01T08:31:30Z,96.37,42.5,1.5,0.35,0.16,405
2026-06-01T08:32:00Z,78.1,10.0,0.0,0.42,0.23,416
2026-06-01T08:32:30Z,82.28,10.0,0.26,0.11,0.11,433
2026-06-01T08:33:00Z,85.2,10.6,1.5,0.07,0.3,425
2026-06-01T08:33:30Z,97.6,16.6,0.87,0.05,0.15,416
2026-06-01T08:34:00Z,85.24,10.0,0.56,0.21,0.03,432
2026-06-01T08:34:30Z,89.06,13.4,0.0,0.08,0.0,435
2026-06-01T08:35:00Z,97.03,40.1,0.3,0.07,0.05,433
2026-06-01T08:35:30Z,92.91,38.7,1.5,0.71,0.27,434
2026-06-01T08:36:00Z,99.2,21.9,0.86,0.35,0.24,433
2026-06-01T08:36:30Z,93.0,14.2,0.0,0.46,0.04,430
2026-06-01T08:37:00Z,82.31,17.5,0.0,0.2,0.15,428
2026-06-01T08:37:30Z,93.61,10.0,0.0,0.54,0.26,414
2026-06-01T08:38:00Z,98.53,32.3,0.0,0.12,0.28,432
2026-06-01T08:38:30Z,99.78,10.0,0.0,0.67,0.3,427
2026-06-01T08:39:00Z,96.79,14.1,0.0,0.14,0.21,412
2026-06-01T08:39:30Z,96.43,31.6,0.0,0.04,0.09,410
2026-06-01T08:40:00Z,101.63,10.0,0.0,0.04,0.05,413
2026-06-01T08:40:30Z,99.98,16.7,0.0,0.35,0.2,414
2026-06-01T08:41:00Z,96.06,52.9,0.61,0.4,0.18,430
2026-06-01T08:41:30Z,91.67,11.8,0.85,0.54,0.11,424
2026-06-01T08:42:00Z,88.69,10.0,0.0,0.35,0.26,424
2026-06-01T08:42:30Z,93.86,10.0,0.48,0.36,0.03,438
2026-06-01T08:43:00Z,92.12,42.0,0.09,0.77,0.24,418
2026-06-01T08:43:30Z,99.52,23.9,1.5,0.24,0.19,412
2026-06-01T08:44:00Z,85.76,10.7,0.22,0.66,0.07,415
2026-06-01T08:44:30Z,88.21,10.0,1.2,0.53,0.03,419
2026-06-01T08:45:00Z,98.4,10.0,1.5,0.38,0.01,415
2026-06-01T08:45:30Z,99.26,25.7,0.0,0.47,0.04,424
2026-06-01T08:46:00Z,100.8,29.3,0.23,0.07,0.09,425
2026-06-01T08:46:30Z,85.4,20.1,0.0,0.52,0.03,417
2026-06-01T08:47:00Z,88.51,10.0,0.47,0.65,0.2,435
2026-06-01T08:47:30Z,98.13,15.7,1.36,0.09,0.05,409
2026-06-01T08:48:00Z,94.96,37.5,0.0,0.79,0.22,424
2026-06-01T08:48:30Z,90.78,10.0,0.0,0.23,0.14,428
2026-06-01T08:49:00Z,86.35,37.8,0.0,0.29,0.04,412
2026-06-01T08:49:30Z,90.36,23.8,0.0,0.33,0.17,437
2026-06-01T08:50:00Z,97.34,10.0,0.58,0.11,0.22,416
2026-06-01T08:50:30Z,92.6,27.6,1.37,0.46,0.04,440
2026-06-01T08:51:00Z,97.08,41.9,0.09,0.4,0.23,427
2026-06-01T08:51:30Z,93.4,42.3,0.0,0.59,0.27,436
2026-06-01T08:52:00Z,93.01,10.0,0.6,0.53,0.06,438
2026-06-01T08:52:30Z,89.86,31.6,1.15,0.33,0.24,411
2026-06-01T08:53:00Z,93.67,22.1,1.5,0.49,0.25,434
2026-06-01T08:53:30Z,100.45,26.1,0.0,0.8,0.05,404
2026-06-01T08:54:00Z,78.86,10.0,0.0,0.26,0.24,409
2026-06-01T08:54:30Z,88.8,18.9,0.0,0.38,0.03,422
2026-06-01T08:55:00Z,92.75,18.7,0.0,0.65,0.01,422
2026-06-01T08:55:30Z,86.76,12.1,1.24,0.76,0.11,431
2026-06-01T08:56:00Z,97.5,22.7,0.0,0.29,0.02,433
2026-06-01T08:56:30Z,103.42,38.8,0.0,0.59,0.09,438
2026-06-01T08:57:00Z,105.94,14.8,0.28,0.15,0.0,407
2026-06-01T08:57:30Z,111.84,35.2,0.0,0.57,0.27,449
2026-06-01T08:58:00Z,94.78,21.3,0.0,0.52,0.06,422
2026-06-01T08:58:30Z,96.06,16.9,0.0,0.41,0.07,421
2026-06-01T08:59:00Z,88.59,13.5,1.22,0.19,0.12,435
2026-06-01T08:59:30Z,87.44,31.6,0.73,0.03,0.29,436
2026-06-01T09:00:00Z,105.54,17.4,1.32,0.29,0.15,451
2026-06-01T09:00:30Z,91.61,10.0,0.44,0.22,0.3,414
2026-06-01T09:01:00Z,83.08,32.4,0.49,0.28,0.26,443
2026-06-01T09:01:30Z,96.45,10.0,0.0,0.68,0.02,431
2026-06-01T09:02:00Z,85.6,22.8,1.09,0.69,0.2,426
2026-06-01T09:02:30Z,94.96,21.9,0.98,0.66,0.02,427
2026-06-01T09:03:00Z,92.83,45.1,1.5,0.19,0.29,433
2026-06-01T09:03:30Z,91.25,20.4,0.51,0.03,0.11,419
2026-06-01T09:04:00Z,90.2,10.0,0.64,0.14,0.14,435
2026-06-01T09:04:30Z,83.91,10.0,0.0,0.55,0.1,455
2026-06-01T09:05:00Z,83.45,19.8,0.8,0.45,0.04,425
2026-06-01T09:05:30Z,106.09,27.7,1.5,0.62,0.05,426
2026-06-01T09:06:00Z,86.12,13.3,1.46,0.64,0.17,444
2026-06-01T09:06:30Z,92.6,12.9,1.5,0.42,0.11,388
2026-06-01T09:07:00Z,90.39,10.0,0.65,0.29,0.02,436
2026-06-01T09:07:30Z,92.62,28.8,0.15,0.15,0.28,449
2026-06-01T09:08:00Z,88.39,10.0,0.0,0.41,0.21,457
2026-06-01T09:08:30Z,91.47,10.0,0.68,0.21,0.07,442
2026-06-01T09:09:00Z,89.74,30.8,1.12,0.17,0.04,418
2026-06-01T09:09:30Z,96.14,10.0,0.0,0.42,0.25,418
2026-06-01T09:10:00Z,86.96,13.3,0.18,0.14,0.23,461
2026-06-01T09:10:30Z,104.95,25.9,0.88,0.59,0.21,423
2026-06-01T09:11:00Z,95.19,19.3,0.33,0.07,0.06,428
2026-06-01T09:11:30Z,98.66,49.4,0.0,0.8,0.13,432
2026-06-01T09:12:00Z,101.33,22.2,0.43,0.39,0.24,420
2026-06-01T09:12:30Z,90.59,38.8,0.47,0.65,0.01,459
2026-06-01T09:13:00Z,82.1,55.2,0.0,0.79,0.24,424
2026-06-01T09:13:30Z,74.73,21.7,0.34,0.61,0.13,444
2026-06-01T09:14:00Z,97.85,17.2,0.09,0.19,0.11,424
2026-06-01T09:14:30Z,102.41,31.7,0.0,0.79,0.08,420
2026-06-01T09:15:00Z,91.18,32.9,0.0,0.69,0.15,439
2026-06-01T09:15:30Z,93.51,14.3,0.59,0.55,0.3,424
2026-06-01T09:16:00Z,87.78,32.9,0.39,0.32,0.26,428
2026-06-01T09:16:30Z,103.12,32.1,0.12,0.79,0.09,446
2026-06-01T09:17:00Z,103.14,16.2,0.0,0.72,0.0,438
2026-06-01T09:17:30Z,101.47,36.6,0.0,0.12,0.12,435
2026-06-01T09:18:00Z,106.39,10.0,1.1,0.45,0.23,426
2026-06-01T09:18:30Z,74.48,50.6,0.0,0.46,0.07,442
2026-06-01T09:19:00Z,93.15,10.0,0.0,0.67,0.16,424
2026-06-01T09:19:30Z,97.33,25.1,1.5,0.73,0.23,446
2026-06-01T09:20:00Z,88.19,10.0,1.44,0.52,0.18,412
2026-06-01T09:20:30Z,93.76,26.8,0.07,0.03,0.28,451
2026-06-01T09:21:00Z,96.41,26.1,0.0,0.39,0.06,449
2026-06-01T09:21:30Z,96.66,10.0,0.0,0.16,0.04,446
2026-06-01T09:22:00Z,93.41,10.0,1.44,0.73,0.17,429
2026-06-01T09:22:30Z,77.63,18.8,0.08,0.63,0.15,444
