timestamp,memory_usage_bytes,memory_limit_bytes,cpu_usage_percent,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,jvm_gc_pause_ms_avg,container_restart_count
2026-06-01T12:16:30Z,400834942,2147483648,19.37,52.99,52.9,1.36,55.1,0
2026-06-01T12:17:00Z,407546200,2147483648,19.46,51.4,48.4,0.48,37.8,0
2026-06-01T12:17:30Z,456596501,2147483648,7.16,55.3,73.6,0.29,4.1,0
2026-06-01T12:18:00Z,437908066,2147483648,42.53,49.05,47.4,0.0,47.1,0
2026-06-01T12:18:30Z,527415794,2147483648,14.24,44.52,81.6,2.0,60.7,0
2026-06-01T12:19:00Z,471842486,2147483648,25.49,46.52,64.0,0.0,54.0,0
2026-06-01T12:19:30Z,435287323,2147483648,33.03,48.58,75.7,1.26,32.9,0
2026-06-01T12:20:00Z,455370078,2147483648,37.42,58.44,34.5,0.67,41.4,0
2026-06-01T12:20:30Z,528867582,2147483648,21.68,56.32,62.2,1.79,37.2,0
2026-06-01T12:21:00Z,441337100,2147483648,36.57,39.6,30.0,0.0,3.1,0
2026-06-01T12:21:30Z,502315508,2147483648,19.51,43.23,74.0,0.0,85.8,0
2026-06-01T12:22:00Z,491872842,2147483648,19.65,49.69,30.0,0.0,51.2,0
2026-06-01T12:22:30Z,528981001,2147483648,19.09,50.57,55.4,0.0,46.6,0
2026-06-01T12:23:00Z,497546881,2147483648,10.63,50.03,50.6,0.56,75.7,0
2026-06-01T12:23:30Z,466308405,2147483648,28.64,47.58,76.9,1.18,49.1,0
2026-06-01T12:24:00Z,500034035,2147483648,38.72,55.19,43.3,0.0,65.7,0
2026-06-01T12:24:30Z,485354013,2147483648,41.06,51.04,84.8,2.0,41.5,0
2026-06-01T12:25:00Z,518385470,2147483648,30.26,44.68,76.4,0.0,76.2,0
2026-06-01T12:25:30Z,483715795,2147483648,14.88,49.64,38.4,0.0,41.4,0
2026-06-01T12:26:00Z,556273136,2147483648,20.76,53.31,65.2,0.0,34.3,0
2026-06-01T12:26:30Z,485277362,2147483648,25.65,53.98,64.8,0.19,55.3,0
2026-06-01T12:27:00Z,505626459,2147483648,25.8,48.36,60.7,0.0,30.9,0
2026-06-01T12:27:30Z,490662745,2147483648,27.49,44.91,30.0,0.37,83.6,0
2026-06-01T12:28:00Z,518255545,2147483648,25.64,59.33,53.2,0.0,45.3,0
2026-06-01T12:28:30Z,515100618,2147483648,14.37,47.95,48.3,0.0,74.6,0
2026-06-01T12:29:00Z,520317666,2147483648,36.54,50.75,37.0,2.0,69.8,0
2026-06-01T12:29:30Z,545964951,2147483648,22.16,46.38,30.0,0.77,46.7,0
2026-06-01T12:30:00Z,496006416,2147483648,29.69,61.42,59.6,0.0,32.2,0
2026-06-01T12:30:30Z,485327919,2147483648,20.09,57.2,60.5,0.18,53.3,0
2026-06-01T12:31:00Z,553501358,2147483648,27.8,46.66,30.0,1.85,41.3,0
2026-06-01T12:31:30Z,504935116,2147483648,35.86,52.92,30.0,0.65,83.7,0
2026-06-01T12:32:00Z,491557443,2147483648,40.77,47.73,49.0,0.0,95.4,0
2026-06-01T12:32:30Z,554994423,2147483648,35.07,52.52,59.7,0.0,102.8,0
2026-06-01T12:33:00Z,541774023,2147483648,18.73,51.01,46.5,1.56,64.2,0
2026-06-01T12:33:30Z,422402130,2147483648,14.52,51.34,30.0,0.0,4.4,0
2026-06-01T12:34:00Z,501159292,2147483648,26.19,57.47,42.1,0.47,36.1,0
2026-06-01T12:34:30Z,541438305,2147483648,16.83,43.51,51.7,0.0,81.8,0
2026-06-01T12:35:00Z,542876493,2147483648,7.37,50.33,31.1,2.0,35.2,0
2026-06-01T12:35:30Z,495619551,2147483648,35.61,43.51,30.0,0.0,42.6,0
2026-06-01T12:36:00Z,567595725,2147483648,32.08,52.01,72.9,0.84,34.5,0
2026-06-01T12:36:30Z,485132107,2147483648,30.28,43.46,81.3,0.0,40.4,0
2026-06-01T12:37:00Z,504239974,2147483648,27.92,57.62,79.8,1.62,53.4,0
2026-06-01T12:37:30Z,516275858,2147483648,37.11,50.99,70.4,0.0,63.8,0
2026-06-01T12:38:00Z,511108327,2147483648,23.79,38.47,60.3,0.28,32.0,0
2026-06-01T12:38:30Z,538814368,2147483648,28.58,48.58,69.8,1.36,33.7,0
2026-06-01T12:39:00Z,545677321,2147483648,36.8,40.18,61.5,0.0,25.0,0
2026-06-01T12:39:30Z,507939736,2147483648,17.26,48.8,44.0,1.47,58.7,0
2026-06-01T12:40:00Z,557503210,2147483648,29.46,46.97,82.7,0.0,59.2,0
2026-06-01T12:40:30Z,484238954,2147483648,12.46,39.89,68.8,0.0,54.3,0
2026-06-01T12:41:00Z,499912253,2147483648,39.15,46.36,32.7,0.92,65.7,0
2026-06-01T12:41:30Z,566457145,2147483648,26.44,48.3,37.9,0.0,47.8,0
2026-06-01T12:42:00Z,509135677,2147483648,16.23,52.18,49.8,0.46,69.4,0
2026-06-01T12:42:30Z,542058616,2147483648,11.42,42.24,61.9,2.0,78.0,0
2026-06-01T12:43:00Z,488998241,2147483648,22.87,53.19,30.0,0.0,50.4,0
2026-06-01T12:43:30Z,493844542,2147483648,39.64,48.32,37.8,0.05,46.9,0
2026-06-01T12:44:00Z,498436207,2147483648,29.27,43.79,67.9,0.0,58.8,0
2026-06-01T12:44:30Z,507108654,2147483648,9.15,48.96,52.3,0.71,45.7,0
2026-06-01T12:45:00Z,488336788,2147483648,11.87,44.49,88.5,0.0,57.7,0
2026-06-01T12:45:30Z,499648986,2147483648,45.43,46.83,63.1,0.88,63.9,0
2026-06-01T12:46:00Z,521300747,2147483648,19.03,52.1,30.0,1.44,81.8,0
2026-06-01T12:46:30Z,538847130,2147483648,11.47,52.92,30.0,1.39,87.6,0
2026-06-01T12:47:00Z,499523661,2147483648,20.02,51.33,100.6,0.0,37.6,0
2026-06-01T12:47:30Z,517151926,2147483648,29.06,41.19,37.2,2.0,74.1,0
2026-06-01T12:48:00Z,525118991,2147483648,33.12,44.91,30.0,0.0,69.4,0
2026-06-01T12:48:30Z,454650438,2147483648,21.31,48.54,53.8,0.08,25.1,0
2026-06-01T12:49:00Z,436112466,2147483648,26.57,47.12,38.7,0.0,53.1,0
2026-06-01T12:49:30Z,545891410,2147483648,24.37,47.17,59.2,0.0,43.2,0
2026-06-01T12:50:00Z,534249194,2147483648,12.46,44.02,66.9,0.68,64.3,0
2026-06-01T12:50:30Z,488987091,2147483648,28.6,39.64,41.3,1.46,50.0,0
2026-06-01T12:51:00Z,497869731,2147483648,19.79,42.22,101.8,0.18,54.7,0
2026-06-01T12:51:30Z,451472436,2147483648,29.05,33.95,42.0,0.0,66.3,0
2026-06-01T12:52:00Z,434719861,2147483648,18.86,46.08,40.3,0.49,26.1,0
2026-06-01T12:52:30Z,492473536,2147483648,16.12,50.16,30.0,0.0,35.7,0
2026-06-01T12:53:00Z,405427984,2147483648,29.18,41.65,58.9,1.33,56.7,0
2026-06-01T12:53:30Z,486459192,2147483648,27.01,51.64,46.6,0.0,43.0,0
2026-06-01T12:54:00Z,428485835,2147483648,13.74,47.63,58.8,0.43,30.9,0
2026-06-01T12:54:30Z,459843233,2147483648,15.81,41.72,63.9,0.0,1.0,0
2026-06-01T12:55:00Z,514702072,2147483648,21.69,47.43,56.1,0.35,76.6,0
2026-06-01T12:55:30Z,510729821,2147483648,20.19,48.65,77.0,0.0,58.6,0
2026-06-01T12:56:00Z,433252352,2147483648,45.17,47.13,30.0,2.0,43.3,0
2026-06-01T12:56:30Z,477693368,2147483648,28.32,44.2,30.0,0.72,55.9,0
2026-06-01T12:57:00Z,402484128,2147483648,33.94,47.05,30.0,0.0,16.9,0
2026-06-01T12:57:30Z,415940145,2147483648,24.31,44.92,47.8,2.0,81.1,0
2026-06-01T12:58:00Z,447268894,2147483648,21.38,49.47,111.9,0.0,46.1,0
2026-06-01T12:58:30Z,480798818,2147483648,26.55,42.49,51.8,0.54,54.2,0
2026-06-01T12:59:00Z,410701022,2147483648,29.36,45.94,76.6,0.0,58.6,0
2026-06-01T12:59:30Z,447873519,2147483648,15.92,43.39,68.9,0.63,82.1,0
2026-06-01T13:00:00Z,430945855,2147483648,29.01,48.93,40.2,0.04,25.0,0
2026-06-01T13:00:30Z,381889491,2147483648,20.14,52.8,57.0,0.0,3.7,0
2026-06-01T13:01:00Z,419818823,2147483648,36.12,40.76,76.7,0.47,44.6,0
2026-06-01T13:01:30Z,475430719,2147483648,27.23,43.49,30.0,0.48,33.0,0
2026-06-01T13:02:00Z,418761710,2147483648,24.12,41.03,30.0,0.5,60.4,0
2026-06-01T13:02:30Z,438364913,2147483648,31.17,45.69,82.4,0.0,51.4,0
2026-06-01T13:03:00Z,448738467,2147483648,21.62,49.53,47.9,0.0,52.0,0
2026-06-01T13:03:30Z,393264605,2147483648,27.37,53.8,51.3,0.0,34.9,0
2026-06-01T13:04:00Z,461014443,2147483648,20.85,43.84,44.1,0.85,32.1,0
2026-06-01T13:04:30Z,469761805,2147483648,24.41,49.27,30.0,0.0,25.5,0
2026-06-01T13:05:00Z,472387801,2147483648,18.42,46.36,63.7,0.0,47.2,0
2026-06-01T13:05:30Z,461900592,2147483648,27.13,46.98,34.5,0.0,75.1,0
2026-06-01T13:06:00Z,399403922,2147483648,16.62,41.69,33.6,1.47,1.0,0
2026-06-01T13:06:30Z,394743121,2147483648,20.92,40.27,89.9,0.54,32.2,0
2026-06-01T13:07:00Z,387406120,2147483648,18.45,46.49,90.8,0.0,24.0,0
2026-06-01T13:07:30Z,404589225,2147483648,24.05,48.35,35.9,1.99,65.3,0
2026-06-01T13:08:00Z,407064299,2147483648,30.92,43.25,30.0,0.36,50.4,0
2026-06-01T13:08:30Z,467990967,2147483648,36.66,48.94,57.4,0.0,38.4,0
2026-06-01T13:09:00Z,483023068,2147483648,15.55,42.3,30.0,0.0,48.5,0
2026-06-01T13:09:30Z,408299886,2147483648,23.4,49.53,57.2,0.0,96.7,0
2026-06-01T13:10:00Z,457580987,2147483648,10.84,48.26,30.0,2.0,48.7,0
2026-06-01T13:10:30Z,383829368,2147483648,28.09,45.08,61.1,0.07,32.3,0
2026-06-01T13:11:00Z,415282354,2147483648,32.62,44.4,43.8,0.0,37.3,0
2026-06-01T13:11:30Z,390629787,2147483648,12.42,49.27,82.2,0.0,50.5,0
2026-06-01T13:12:00Z,367295712,2147483648,13.66,49.37,81.8,0.37,41.5,0
2026-06-01T13:12:30Z,424758255,2147483648,25.98,46.24,101.3,0.0,82.6,0
2026-06-01T13:13:00Z,424390610,2147483648,20.96,42.26,50.1,0.0,28.2,0
2026-06-01T13:13:30Z,406255734,2147483648,28.19,52.1,30.0,0.0,41.3,0
2026-06-01T13:14:00Z,401056283,2147483648,30.63,49.98,38.0,0.0,39.8,0
2026-06-01T13:14:30Z,383779934,2147483648,26.07,38.12,38.2,0.0,45.3,0
2026-06-01T13:15:00Z,412462795,2147483648,35.14,42.68,30.0,2.0,35.7,0
2026-06-01T13:15:30Z,395058053,2147483648,36.82,47.79,57.9,1.92,19.0,0
2026-06-01T13:16:00Z,423391398,2147483648,22.19,47.85,59.4,1.45,44.8,0
2026-06-01T13:16:30Z,371887116,2147483648,22.83,38.95,38.8,0.0,40.9,0
2026-06-01T13:17:00Z,420952938,2147483648,25.0,43.96,30.0,1.14,30.1,0
2026-06-01T13:17:30Z,429945043,2147483648,20.66,44.13,61.4,0.32,44.9,0
2026-06-01T13:18:00Z,454606486,2147483648,32.26,55.29,30.0,0.52,57.4,0
2026-06-01T13:18:30Z,447039366,2147483648,15.98,43.33,46.8,0.55,72.2,0
2026-06-01T13:19:00Z,416171006,2147483648,27.16,45.61,30.0,0.0,40.4,0
2026-06-01T13:19:30Z,384866259,2147483648,19.37,41.98,41.4,2.0,65.1,0
2026-06-01T13:20:00Z,344023106,2147483648,19.51,48.67,80.4,0.44,33.3,0
2026-06-01T13:20:30Z,407008874,2147483648,13.41,43.44,40.4,0.91,60.5,0
2026-06-01T13:21:00Z,455980983,2147483648,19.26,46.71,55.0,1.03,27.0,0
2026-06-01T13:21:30Z,463909774,2147483648,29.27,34.76,60.1,0.46,1.0,0
2026-06-01T13:22:00Z,316523871,2147483648,28.34,47.04,76.3,0.64,44.7,0
2026-06-01T13:22:30Z,378351460,2147483648,14.56,47.91,32.7,0.0,75.3,0
2026-06-01T13:23:00Z,392031242,2147483648,26.74,48.38,50.6,0.0,49.6,0
2026-06-01T13:23:30Z,367422451,2147483648,19.58,36.27,30.0,0.0,31.9,0
2026-06-01T13:24:00Z,409899148,2147483648,13.38,43.37,63.4,0.0,27.9,0
2026-06-01T13:24:30Z,404344558,2147483648,19.81,49.27,54.2,0.0,35.6,0
2026-06-01T13:25:00Z,384571342,2147483648,20.07,45.06,50.7,0.0,33.1,0
2026-06-01T13:25:30Z,401090850,2147483648,19.21,44.07,44.4,0.0,56.5,0
2026-06-01T13:26:00Z,346413083,2147483648,24.58,43.43,30.0,0.0,45.6,0
2026-06-01T13:26:30Z,367892535,2147483648,45.22,43.11,96.4,0.43,83.5,0
2026-06-01T13:27:00Z,370361536,2147483648,20.73,43.87,30.0,0.69,47.1,0
2026-06-01T13:27:30Z,432922843,2147483648,23.04,44.64,38.2,0.0,21.2,0
2026-06-01T13:28:00Z,344564451,2147483648,21.29,46.28,37.0,2.0,31.5,0
2026-06-01T13:28:30Z,393965298,2147483648,31.03,40.96,56.4,0.0,56.5,0
2026-06-01T13:29:00Z,428617658,2147483648,20.48,40.81,30.0,1.82,59.6,0
2026-06-01T13:29:30Z,399554416,2147483648,20.32,45.14,98.8,0.0,1.0,0
2026-06-01T13:30:00Z,429906197,2147483648,22.39,49.63,31.7,0.0,71.5,0
2026-06-01T13:30:30Z,378830255,2147483648,22.69,46.02,43.3,0.0,4.3,0
2026-06-01T13:31:00Z,417060001,2147483648,18.83,52.79,42.8,0.0,31.4,0
2026-06-01T13:31:30Z,433670033,2147483648,16.49,33.81,39.1,0.0,20.2,0
2026-06-01T13:32:00Z,480405162,2147483648,17.93,43.56,89.7,0.0,18.5,0
2026-06-01T13:32:30Z,428072679,2147483648,21.6,44.52,105.5,1.74,16.3,0
2026-06-01T13:33:00Z,430062333,2147483648,21.39,39.26,79.7,1.01,15.1,0
2026-06-01T13:33:30Z,379852094,2147483648,29.75,42.37,30.0,0.94,63.9,0
2026-06-01T13:34:00Z,382320261,2147483648,34.43,46.51,58.8,0.09,17.4,0
2026-06-01T13:34:30Z,433280972,2147483648,30.81,50.88,72.1,0.89,27.1,0
2026-06-01T13:35:00Z,398429721,2147483648,16.76,39.54,30.0,0.0,47.8,0
2026-06-01T13:35:30Z,427393740,2147483648,13.47,51.17,87.6,2.0,52.6,0
2026-06-01T13:36:00Z,402449649,2147483648,27.8,47.09,68.5,0.49,41.9,0
2026-06-01T13:36:30Z,451821260,2147483648,15.4,50.11,30.0,0.68,45.0,0
2026-06-01T13:37:00Z,461064504,2147483648,29.8,47.03,35.2,1.47,55.3,0
2026-06-01T13:37:30Z,348680062,2147483648,25.37,43.15,38.9,0.0,27.9,0
2026-06-01T13:38:00Z,443337797,2147483648,17.95,56.05,30.0,0.0,1.0,0
2026-06-01T13:38:30Z,393989876,2147483648,28.84,40.18,30.0,0.0,68.6,0
2026-06-01T13:39:00Z,396109638,2147483648,36.31,46.83,73.6,0.0,81.9,0
2026-06-01T13:39:30Z,376144774,2147483648,22.66,40.11,99.5,0.0,62.4,0
2026-06-01T13:40:00Z,406226547,2147483648,19.57,46.63,81.9,0.84,3.0,0
2026-06-01T13:40:30Z,343210383,2147483648,19.91,41.76,71.4,0.34,41.4,0
2026-06-01T13:41:00Z,357831248,2147483648,27.76,48.4,105.5,0.59,58.1,0
2026-06-01T13:41:30Z,357810747,2147483648,15.83,55.3,96.2,2.0,22.5,0
2026-06-01T13:42:00Z,396120634,2147483648,27.07,48.02,61.6,0.19,68.7,0
2026-06-01T13:42:30Z,419781717,2147483648,18.14,48.43,47.2,0.0,55.7,0
2026-06-01T13:43:00Z,415003285,2147483648,19.23,39.15,74.8,0.0,8.5,0
2026-06-01T13:43:30Z,403909280,2147483648,16.7,38.72,30.0,0.0,1.0,0
2026-06-01T13:44:00Z,372178324,2147483648,26.82,35.58,30.0,0.0,102.4,0
2026-06-01T13:44:30Z,333334930,2147483648,16.21,39.83,35.4,0.38,24.5,0
2026-06-01T13:45:00Z,411176796,2147483648,24.3,39.11,43.0,0.23,66.5,0
2026-06-01T13:45:30Z,404364247,2147483648,13.0,46.94,107.6,0.26,41.5,0
2026-06-01T13:46:00Z,414068061,2147483648,24.73,49.43,51.1,1.7,15.7,0
2026-06-01T13:46:30Z,453905861,2147483648,26.5,40.52,30.0,0.83,48.4,0
2026-06-01T13:47:00Z,400031697,2147483648,25.91,42.55,52.6,0.0,45.4,0
2026-06-01T13:47:30Z,423615534,2147483648,28.06,37.12,30.0,1.04,80.4,0
2026-06-01T13:48:00Z,351056356,2147483648,24.85,41.94,69.1,0.0,10.0,0
2026-06-01T13:48:30Z,453143828,2147483648,26.15,46.41,117.3,0.0,37.6,0
2026-06-01T13:49:00Z,433342875,2147483648,20.91,47.51,87.4,0.0,62.3,0
2026-06-01T13:49:30Z,410686584,2147483648,14.05,39.73,89.0,0.0,60.1,0
2026-06-01T13:50:00Z,451577265,2147483648,11.31,48.6,43.3,0.7,66.4,0
2026-06-01T13:50:30Z,403073152,2147483648,14.53,45.92,40.5,0.0,82.5,0
2026-06-01T13:51:00Z,422216510,2147483648,26.92,44.8,68.3,0.0,36.5,0
2026-06-01T13:51:30Z,511451670,2147483648,27.93,47.8,34.2,0.0,44.0,0
2026-06-01T13:52:00Z,470673876,2147483648,25.24,40.53,30.0,0.41,50.2,0
2026-06-01T13:52:30Z,478374869,2147483648,23.07,38.38,70.1,0.0,63.2,0
2026-06-01T13:53:00Z,473809705,2147483648,29.05,46.31,38.0,1.61,40.7,0
2026-06-01T13:53:30Z,471726666,2147483648,19.86,50.59,30.0,0.0,24.1,0
2026-06-01T13:54:00Z,457666721,2147483648,27.48,50.84,40.7,1.22,37.9,0
2026-06-01T13:54:30Z,532543899,2147483648,22.71,25.29,75.5,0.0,116.0,0
2026-06-01T13:55:00Z,451647965,2147483648,20.97,44.17,44.5,0.0,77.9,0
2026-06-01T13:55:30Z,481653840,2147483648,21.36,40.51,40.8,2.0,58.9,0
2026-06-01T13:56:00Z,449955831,2147483648,10.59,35.07,30.0,1.2,17.6,0
2026-06-01T13:56:30Z,447014667,2147483648,19.04,42.73,30.0,0.0,49.2,0
2026-06-01T13:57:00Z,375689352,2147483648,19.83,42.67,70.8,0.11,30.3,0
2026-06-01T13:57:30Z,395406960,2147483648,30.7,46.75,49.5,0.0,22.9,0
2026-06-01T13:58:00Z,518641924,2147483648,34.35,32.53,55.6,0.0,32.7,0
2026-06-01T13:58:30Z,518293874,2147483648,18.22,36.58,49.9,2.0,37.8,0
2026-06-01T13:59:00Z,452618879,2147483648,19.84,40.49,45.3,0.0,38.3,0
2026-06-01T13:59:30Z,468504721,2147483648,22.9,50.98,30.0,0.67,52.5,0
2026-06-01T14:00:00Z,492815113,2147483648,15.08,51.74,36.3,0.0,44.5,0
2026-06-01T14:00:30Z,438292979,2147483648,31.7,47.8,65.7,0.0,56.5,0
2026-06-01T14:01:00Z,536760283,2147483648,25.86,48.58,59.8,0.46,31.0,0
2026-06-01T14:01:30Z,440152215,2147483648,20.18,41.0,60.1,1.65,76.7,0
2026-06-01T14:02:00Z,453067144,2147483648,27.81,43.42,70.8,0.0,51.0,0
2026-06-01T14:02:30Z,383281624,2147483648,32.18,44.58,116.6,0.0,34.1,0
2026-06-01T14:03:00Z,534736250,2147483648,23.91,42.43,40.1,1.18,58.2,0
2026-06-01T14:03:30Z,485463081,2147483648,34.96,38.7,79.7,0.0,7.2,0
2026-06-01T14:04:00Z,541944997,2147483648,8.91,47.43,30.0,1.64,77.5,0
2026-06-01T14:04:30Z,451766840,2147483648,12.97,49.46,67.7,0.0,14.1,0
2026-06-01T14:05:00Z,500366006,2147483648,20.67,34.45,49.9,0.0,46.8,0
2026-06-01T14:05:30Z,492826074,2147483648,9.67,42.25,36.6,1.61,46.9,0
2026-06-01T14:06:00Z,498849868,2147483648,23.81,53.4,57.4,0.0,101.1,0
2026-06-01T14:06:30Z,566162602,2147483648,36.72,38.8,50.4,0.0,59.5,0
2026-06-01T14:07:00Z,574499290,2147483648,11.42,39.24,30.0,1.6,56.0,0
2026-06-01T14:07:30Z,545078543,2147483648,17.69,38.82,60.1,0.69,120.7,0
2026-06-01T14:08:00Z,484376393,2147483648,36.73,34.08,55.8,0.0,46.1,0
2026-06-01T14:08:30Z,531274437,2147483648,20.08,50.76,80.9,0.0,39.2,0
2026-06-01T14:09:00Z,548671380,2147483648,24.61,48.53,73.9,0.0,48.5,0
2026-06-01T14:09:30Z,522675275,2147483648,18.71,43.18,92.8,0.0,47.7,0
2026-06-01T14:10:00Z,524604176,2147483648,23.44,54.92,49.3,0.0,39.8,0
2026-06-01T14:10:30Z,523055866,2147483648,10.94,34.54,114.2,0.0,29.7,0
2026-06-01T14:11:00Z,476129945,2147483648,33.64,42.53,78.9,0.0,66.9,0
2026-06-01T14:11:30Z,517725312,2147483648,25.06,44.01,75.3,0.43,85.1,0
2026-06-01T14:12:00Z,566714569,2147483648,23.02,39.68,67.5,1.38,75.0,0
2026-06-01T14:12:30Z,477150496,2147483648,19.26,43.19,56.8,0.0,45.0,0
2026-06-01T14:13:00Z,493386843,2147483648,18.89,43.57,84.0,0.0,70.0,0
2026-06-01T14:13:30Z,520037621,2147483648,24.58,39.84,92.0,0.0,25.9,0
2026-06-01T14:14:00Z,443355984,2147483648,19.63,47.1,114.3,0.0,11.1,0
2026-06-01T14:14:30Z,486633754,2147483648,14.77,50.17,92.2,0.53,51.6,0
2026-06-01T14:15:00Z,432424291,2147483648,7.85,38.61,72.7,1.89,71.3,0
2026-06-01T14:15:30Z,471007054,2147483648,18.18,40.56,77.5,0.0,30.6,0
2026-06-01T14:16:00Z,443415078,2147483648,26.41,37.8,68.6,0.0,16.0,0
2026-06-01T14:16:30Z,461783269,2147483648,24.87,30.49,65.1,0.3,45.2,0
2026-06-01T14:17:00Z,476531897,2147483648,6.45,38.35,78.2,0.0,53.5,0
2026-06-01T14:17:30Z,484573784,2147483648,13.32,40.79,127.8,0.53,46.3,0
2026-06-01T14:18:00Z,487738642,2147483648,30.45,48.79,47.5,0.0,52.9,0
2026-06-01T14:18:30Z,411365097,2147483648,39.07,38.1,67.9,0.0,61.2,0
2026-06-01T14:19:00Z,551943732,2147483648,15.5,38.26,71.1,0.0,36.6,0
2026-06-01T14:19:30Z,487526437,2147483648,20.01,48.14,44.9,0.0,38.7,0
2026-06-01T14:20:00Z,459659698,2147483648,12.84,38.99,115.4,1.14,32.0,0
2026-06-01T14:20:30Z,476951717,2147483648,23.59,44.52,55.9,0.13,36.0,0
2026-06-01T14:21:00Z,510808071,2147483648,33.98,38.45,104.0,1.75,40.2,0
2026-06-01T14:21:30Z,465941304,2147483648,26.01,27.45,131.1,0.0,50.5,0
2026-06-01T14:22:00Z,487639452,2147483648,15.01,36.42,68.9,0.0,65.8,0
2026-06-01T14:22:30Z,486852820,2147483648,29.54,35.63,87.3,0.68,49.5,0
2026-06-01T14:23:00Z,523422534,2147483648,14.79,43.19,46.4,0.99,73.5,0
2026-06-01T14:23:30Z,479611186,2147483648,24.39,41.33,84.1,0.0,37.4,0
2026-06-01T14:24:00Z,523006184,2147483648,20.68,56.78,55.8,2.0,80.3,0
2026-06-01T14:24:30Z,520711179,2147483648,29.96,36.05,94.8,0.0,50.3,0
2026-06-01T14:25:00Z,504690622,2147483648,32.3,39.35,45.6,2.0,68.3,0
2026-06-01T14:25:30Z,554743426,2147483648,27.61,41.75,71.1,2.0,61.2,0
2026-06-01T14:26:00Z,513460224,2147483648,28.41,55.37,66.3,2.0,17.7,0
2026-06-01T14:26:30Z,472982845,2147483648,26.59,35.98,83.6,0.0,90.9,0
2026-06-01T14:27:00Z,526086454,2147483648,27.45,52.06,107.9,0.0,49.5,0
2026-06-01T14:27:30Z,543186758,2147483648,22.12,36.08,107.2,0.0,78.4,0
2026-06-01T14:28:00Z,537757803,2147483648,20.76,38.89,73.4,2.0,82.6,0
2026-06-01T14:28:30Z,547564204,2147483648,20.96,50.02,118.2,1.38,56.6,0
2026-06-01T14:29:00Z,621881533,2147483648,36.53,36.72,97.8,1.11,64.3,0
2026-06-01T14:29:30Z,547991671,2147483648,26.25,36.08,106.5,0.0,18.2,0
2026-06-01T14:30:00Z,555969551,2147483648,24.4,40.83,109.0,1.88,79.1,0
2026-06-01T14:30:30Z,531405927,2147483648,16.03,45.69,134.2,2.0,11.2,0
2026-06-01T14:31:00Z,585937381,2147483648,12.02,35.97,84.0,0.0,80.8,0
2026-06-01T14:31:30Z,538093179,2147483648,22.44,43.49,48.0,0.07,42.0,0
2026-06-01T14:32:00Z,511954970,2147483648,28.92,37.1,101.3,0.0,98.9,0
2026-06-01T14:32:30Z,497149340,2147483648,21.63,33.61,73.5,0.0,33.5,0
2026-06-01T14:33:00Z,558260387,2147483648,25.93,42.01,65.1,0.49,25.0,0
2026-06-01T14:33:30Z,565688170,2147483648,20.99,50.83,66.1,1.35,49.9,0
2026-06-01T14:34:00Z,483825946,2147483648,24.57,46.45,125.8,1.33,29.2,0
2026-06-01T14:34:30Z,513838436,2147483648,26.61,36.6,107.6,0.0,41.3,0
2026-06-01T14:35:00Z,561318212,2147483648,26.74,35.65,54.6,2.0,90.8,0
2026-06-01T14:35:30Z,574478328,2147483648,18.78,43.53,65.1,0.0,81.4,0
2026-06-01T14:36:00Z,491904604,2147483648,20.34,44.69,65.3,0.0,61.7,0
2026-06-01T14:36:30Z,523419844,2147483648,52.88,35.65,92.1,1.67,62.6,0
2026-06-01T14:37:00Z,566373266,2147483648,26.02,48.28,127.1,0.0,70.3,0
2026-06-01T14:37:30Z,518036398,2147483648,33.02,40.51,86.9,0.2,71.5,0
2026-06-01T14:38:00Z,520403466,2147483648,25.02,44.42,122.2,0.0,62.6,0
2026-06-01T14:38:30Z,516668408,2147483648,15.87,46.38,111.6,0.0,62.4,0
2026-06-01T14:39:00Z,489221952,2147483648,34.16,47.56,106.9,2.0,34.1,0
2026-06-01T14:39:30Z,535938635,2147483648,25.33,43.44,125.4,2.0,63.9,0
2026-06-01T14:40:00Z,544253558,2147483648,23.77,40.6,92.6,0.0,42.1,0
2026-06-01T14:40:30Z,483790203,2147483648,31.18,37.11,80.7,0.0,43.4,0
2026-06-01T14:41:00Z,535590498,2147483648,22.06,41.65,83.0,0.27,68.4,0
2026-06-01T14:41:30Z,570047154,2147483648,23.29,49.69,107.0,1.34,44.2,0
2026-06-01T14:42:00Z,537689703,2147483648,14.59,36.83,114.7,2.0,69.7,0
2026-06-01T14:42:30Z,562700840,2147483648,24.94,35.69,73.6,0.0,47.7,0
2026-06-01T14:43:00Z,509403370,2147483648,29.68,31.57,84.9,0.44,79.8,0
2026-06-01T14:43:30Z,575605085,2147483648,18.45,43.3,75.4,0.32,38.5,0
2026-06-01T14:44:00Z,499188786,2147483648,16.86,39.47,114.9,0.0,37.9,0
2026-06-01T14:44:30Z,591680628,2147483648,18.99,34.95,128.8,0.37,55.9,0
2026-06-01T14:45:00Z,508930948,2147483648,32.54,44.41,72.4,0.04,86.0,0
2026-06-01T14:45:30Z,498419221,2147483648,15.82,42.42,144.2,0.56,52.2,0
2026-06-01T14:46:00Z,491219333,2147483648,18.23,40.94,97.6,0.08,58.1,0
2026-06-01T14:46:30Z,506885449,2147483648,27.63,35.67,109.4,0.0,33.6,0
2026-06-01T14:47:00Z,502907165,2147483648,23.76,42.27,102.5,0.0,36.1,0
